,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
164,Óscar Duarte,cr CRC,"DF,MF",Espanyol,26,1989,14,13,"1,195",13.3,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,2015-2016
165,Rubén Duarte,es ESP,DF,Espanyol,19,1995,22,21,"1,863",20.7,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,2015-2016
166,Duda,pt POR,MF,Málaga,35,1980,26,10,"1,072",11.9,1,1,1,0,1,5,0,0.08,0.08,0.17,0.08,0.17,Matches,2015-2016
167,Patrick Ebert,de GER,MF,Rayo Vallecano,28,1987,9,7,555,6.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
168,Borja Ekiza,es ESP,DF,Eibar,27,1988,4,2,189,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
169,Aritz Elustondo,es ESP,DF,Real Sociedad,21,1994,31,30,"2,593",28.8,1,0,1,0,0,8,0,0.03,0.00,0.03,0.03,0.03,Matches,2015-2016
170,Gorka Elustondo,es ESP,"MF,DF",Athletic Club,28,1987,11,4,471,5.2,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,2015-2016
171,Adri Embarba,es ESP,MF,Rayo Vallecano,23,1992,28,19,"1,832",20.4,2,3,2,0,0,5,0,0.10,0.15,0.25,0.10,0.25,Matches,2015-2016
172,Sergi Enrich,es ESP,FW,Eibar,25,1990,38,25,"2,422",26.9,9,6,9,0,0,4,0,0.33,0.22,0.56,0.33,0.56,Matches,2015-2016
173,Javier Eraso,es ESP,MF,Athletic Club,25,1990,16,8,783,8.7,2,1,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches,2015-2016
174,Gonzalo Escalante,ar ARG,MF,Eibar,22,1993,34,32,"2,821",31.3,3,1,3,0,0,15,0,0.10,0.03,0.13,0.10,0.13,Matches,2015-2016
175,Sergio Escudero,es ESP,"DF,MF",Sevilla,25,1989,15,13,"1,172",13.0,1,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,Matches,2015-2016
176,Fábio Espinho,pt POR,MF,Málaga,29,1985,2,0,89,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
177,Bernardo Espinosa,co COL,DF,Sporting Gijón,26,1989,16,16,"1,336",14.8,1,0,1,0,0,7,1,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
178,Beñat Etxebarria,es ESP,MF,Athletic Club,28,1987,36,32,"2,894",32.2,1,6,1,0,0,8,0,0.03,0.19,0.22,0.03,0.22,Matches,2015-2016
179,Xabier Etxeita,es ESP,DF,Athletic Club,27,1987,30,28,"2,485",27.6,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
180,Fayçal Fajr,ma MAR,MF,La Coruña,26,1988,38,31,"2,843",31.6,5,3,5,0,0,3,0,0.16,0.09,0.25,0.16,0.25,Matches,2015-2016
182,Luis Fariña,ar ARG,"FW,MF",Rayo Vallecano,24,1991,3,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
183,Federico Fazio,ar ARG,DF,Sevilla,28,1987,4,4,294,3.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
184,Zouhair Feddal,ma MAR,DF,Levante,26,1989,28,28,"2,519",28.0,1,1,1,0,0,11,1,0.04,0.04,0.07,0.04,0.07,Matches,2015-2016
185,Sofiane Feghouli,dz ALG,"FW,MF",Valencia,25,1989,21,13,"1,262",14.0,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches,2015-2016
186,Andrés Fernández,es ESP,GK,Granada,28,1986,37,37,"3,329",37.0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
187,Augusto Fernández,ar ARG,MF,Celta Vigo,29,1986,15,15,"1,337",14.9,1,1,1,0,0,6,0,0.07,0.07,0.13,0.07,0.13,Matches,2015-2016
188,Augusto Fernández,ar ARG,MF,Atlético Madrid,29,1986,13,11,852,9.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
189,Borja Fernández,es ESP,MF,Celta Vigo,19,1995,4,1,133,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
190,Carlos Fernández,es ESP,FW,Sevilla,19,1996,1,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
191,Diogo Figueiras,pt POR,"MF,DF",Sevilla,24,1991,4,4,277,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
192,Egor Filipenko,by BLR,"DF,MF",Málaga,27,1988,8,6,562,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
193,Andreu Fontàs,es ESP,DF,Celta Vigo,25,1989,7,6,540,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,2015-2016
194,Pablo Fornals,es ESP,MF,Málaga,19,1996,27,12,"1,295",14.4,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
195,Dimitri Foulquier,fr FRA,DF,Granada,22,1993,21,16,"1,528",17.0,1,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches,2015-2016
196,Hugo Fraile,es ESP,MF,Sporting Gijón,28,1987,3,1,84,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
197,Javi Fuego,es ESP,MF,Valencia,31,1984,26,23,"2,044",22.7,0,0,0,0,0,12,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
198,Gabi,es ESP,MF,Atlético Madrid,32,1983,35,34,"2,877",32.0,1,3,1,0,0,14,1,0.03,0.09,0.13,0.03,0.13,Matches,2015-2016
199,Kévin Gameiro,fr FRA,FW,Sevilla,28,1987,31,22,"2,083",23.1,16,4,12,4,5,2,0,0.69,0.17,0.86,0.52,0.69,Matches,2015-2016
200,Jesús Gámez,es ESP,DF,Atlético Madrid,30,1985,10,7,728,8.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
201,Alberto García,es ESP,GK,Sporting Gijón,30,1985,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
202,Dani García,es ESP,MF,Eibar,25,1990,35,35,"3,052",33.9,0,0,0,0,1,15,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
203,David García,es ESP,DF,Las Palmas,33,1982,19,18,"1,607",17.9,2,1,2,0,0,2,0,0.11,0.06,0.17,0.11,0.17,Matches,2015-2016
204,Raúl García,es ESP,"FW,MF",Atlético Madrid,29,1986,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
205,Raúl García,es ESP,MF,Athletic Club,29,1986,30,27,"2,370",26.3,7,6,7,0,0,10,0,0.27,0.23,0.49,0.27,0.49,Matches,2015-2016
206,Rubén García,es ESP,"FW,MF",Levante,22,1993,22,9,"1,018",11.3,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,2015-2016
208,Samu García,es ESP,"MF,FW",Villarreal,25,1990,16,7,766,8.5,2,1,2,0,0,2,0,0.23,0.12,0.35,0.23,0.35,Matches,2015-2016
209,Javier Garrido,es ESP,DF,Las Palmas,30,1985,18,18,"1,575",17.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,2015-2016
210,Mario Gaspar,es ESP,DF,Villarreal,24,1990,33,32,"2,874",31.9,2,2,2,0,0,8,0,0.06,0.06,0.13,0.06,0.13,Matches,2015-2016
211,Ander Gayoso,es ESP,DF,Eibar,22,1993,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
212,Nabil Ghilas,dz ALG,FW,Levante,25,1990,20,10,"1,013",11.3,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matches,2015-2016
213,Dani Giménez,es ESP,GK,Betis,32,1983,3,2,208,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
214,Diego Godín,uy URU,DF,Atlético Madrid,29,1986,31,31,"2,648",29.4,1,1,1,0,0,7,1,0.03,0.03,0.07,0.03,0.07,Matches,2015-2016
215,Henok Goitom,er ERI,FW,Getafe,30,1984,2,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
216,David Goldar,es ESP,DF,Celta Vigo,20,1994,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
217,André Gomes,pt POR,MF,Valencia,22,1993,30,27,"2,375",26.4,2,3,2,0,0,10,0,0.08,0.11,0.19,0.08,0.19,Matches,2015-2016
218,Ibai Gómez,es ESP,MF,Athletic Club,25,1989,5,1,115,1.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
219,Moi Gómez,es ESP,MF,Getafe,21,1994,22,9,918,10.2,2,3,2,0,0,3,0,0.20,0.29,0.49,0.20,0.49,Matches,2015-2016
220,Sergi Gómez,es ESP,DF,Celta Vigo,23,1992,31,29,"2,617",29.1,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matches,2015-2016
221,Vicente Gómez,es ESP,MF,Las Palmas,26,1988,21,16,"1,463",16.3,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,2015-2016
222,Ian Gonzalez Nieto,es ESP,FW,Getafe,22,1993,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
223,Abraham González,es ESP,MF,Espanyol,30,1985,20,13,"1,101",12.2,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,2015-2016
224,Adrián González,es ESP,MF,Eibar,27,1988,32,26,"2,227",24.7,4,0,4,0,0,6,0,0.16,0.00,0.16,0.16,0.16,Matches,2015-2016
225,Álvaro González,es ESP,DF,Espanyol,25,1990,36,36,"3,226",35.8,0,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,Matches,2015-2016
226,Bruno González,es ESP,DF,Betis,25,1990,32,32,"2,795",31.1,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
227,Diego González,es ESP,DF,Sevilla,20,1995,2,1,108,1.2,1,0,1,0,0,0,0,0.83,0.00,0.83,0.83,0.83,Matches,2015-2016
228,Mikel González,es ESP,DF,Real Sociedad,29,1985,19,17,"1,552",17.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
229,Esteban Granero,es ESP,MF,Real Sociedad,28,1987,15,9,837,9.3,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
230,Antoine Griezmann,fr FRA,FW,Atlético Madrid,24,1991,38,36,"3,043",33.8,22,4,21,1,2,5,0,0.65,0.12,0.77,0.62,0.74,Matches,2015-2016
231,Vicente Guaita,es ESP,GK,Getafe,28,1987,38,38,"3,420",38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
232,Javi Guerra,es ESP,FW,Rayo Vallecano,33,1982,30,23,"2,090",23.2,12,0,12,0,0,8,0,0.52,0.00,0.52,0.52,0.52,Matches,2015-2016
234,John Guidetti,se SWE,FW,Celta Vigo,23,1992,35,12,"1,246",13.8,7,1,6,1,1,2,0,0.51,0.07,0.58,0.43,0.51,Matches,2015-2016
235,Alberto Guitián,es ESP,DF,Sporting Gijón,25,1990,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
236,Gerard Gumbau,es ESP,MF,Barcelona,20,1994,3,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
237,Carlos Gurpegui,es ESP,DF,Athletic Club,34,1980,15,12,"1,143",12.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
238,Jonás Gutiérrez,ar ARG,MF,La Coruña,32,1983,15,3,400,4.4,0,1,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,Matches,2015-2016
239,Munir El Haddadi,ma MAR,"FW,MF",Barcelona,19,1995,15,8,827,9.2,3,2,3,0,0,0,0,0.33,0.22,0.54,0.33,0.54,Matches,2015-2016
240,Izet Hajrović,ba BIH,MF,Eibar,23,1991,7,2,177,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
241,Alen Halilović,hr CRO,MF,Sporting Gijón,19,1996,36,24,"2,347",26.1,3,5,3,0,0,6,0,0.12,0.19,0.31,0.12,0.31,Matches,2015-2016
242,Uche Henry Agbo,ng NGA,MF,Granada,19,1995,6,3,256,2.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
243,Hernán,es ESP,"MF,DF",Las Palmas,24,1990,18,11,928,10.3,1,0,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matches,2015-2016
244,Héctor Hernández,es ESP,"DF,FW",Real Sociedad,24,1991,13,4,401,4.5,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,2015-2016
245,Lucas Hernández,fr FRA,DF,Atlético Madrid,19,1996,10,8,836,9.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
246,Luis Hernández,es ESP,DF,Sporting Gijón,26,1989,36,36,"3,223",35.8,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
247,Pablo Hernández,es ESP,MF,Rayo Vallecano,30,1985,27,24,"1,908",21.2,3,4,3,0,0,3,0,0.14,0.19,0.33,0.14,0.33,Matches,2015-2016
248,Pablo Hernández,cl CHI,MF,Celta Vigo,28,1986,33,28,"2,304",25.6,2,4,2,0,0,15,1,0.08,0.16,0.23,0.08,0.23,Matches,2015-2016
249,Iago Herrerín,es ESP,GK,Athletic Club,27,1988,2,1,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
250,Ricardo Horta,pt POR,MF,Málaga,20,1994,17,9,778,8.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
251,Robert Ibáñez,es ESP,"MF,FW",Granada,22,1993,18,7,700,7.8,0,1,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches,2015-2016
252,Vicente Iborra,es ESP,MF,Sevilla,27,1988,29,21,"1,736",19.3,7,2,7,0,0,10,1,0.36,0.10,0.47,0.36,0.47,Matches,2015-2016
253,Asier Illarramendi,es ESP,MF,Real Sociedad,25,1990,33,32,"2,845",31.6,1,1,1,0,0,16,0,0.03,0.03,0.06,0.03,0.06,Matches,2015-2016
254,Ciro Immobile,it ITA,FW,Sevilla,25,1990,8,4,332,3.7,2,0,2,0,0,2,0,0.54,0.00,0.54,0.54,0.54,Matches,2015-2016
255,Andrés Iniesta,es ESP,MF,Barcelona,31,1984,28,25,"2,245",24.9,1,2,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,Matches,2015-2016
256,Takashi Inui,jp JPN,MF,Eibar,27,1988,27,18,"1,622",18.0,3,3,3,0,0,1,0,0.17,0.17,0.33,0.17,0.33,Matches,2015-2016
257,Gorka Iraizoz,es ESP,GK,Athletic Club,34,1981,37,37,"3,243",36.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
258,Xabi Irureta,es ESP,GK,Eibar,29,1986,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
260,Isco,es ESP,"MF,FW",Real Madrid,23,1992,31,21,"1,823",20.3,3,5,3,0,0,2,1,0.15,0.25,0.39,0.15,0.39,Matches,2015-2016
261,Manuel Iturra,cl CHI,MF,Rayo Vallecano,31,1984,6,4,383,4.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
262,Ander Iturraspe,es ESP,MF,Athletic Club,26,1989,16,7,701,7.8,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,2015-2016
263,Jesé,es ESP,FW,Real Madrid,22,1993,28,7,840,9.3,5,6,5,0,0,0,0,0.54,0.64,1.18,0.54,1.18,Matches,2015-2016
264,Jesús,es ESP,GK,Granada,27,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
265,Joaquín,es ESP,MF,Betis,34,1981,30,22,"1,956",21.7,1,5,1,0,0,3,0,0.05,0.23,0.28,0.05,0.28,Matches,2015-2016
266,Bojan Jokić,si SVN,DF,Villarreal,29,1986,2,2,125,1.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
267,Jonathas,br BRA,FW,Real Sociedad,26,1989,27,17,"1,607",17.9,7,2,7,0,0,7,1,0.39,0.11,0.50,0.39,0.50,Matches,2015-2016
268,Jony,es ESP,MF,Sporting Gijón,24,1991,36,33,"2,863",31.8,5,6,5,0,1,4,0,0.16,0.19,0.35,0.16,0.35,Matches,2015-2016
269,Joan Jordán,es ESP,MF,Espanyol,21,1994,9,5,626,7.0,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,2015-2016
270,Jordi,es ESP,DF,Betis,28,1987,3,2,167,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
271,Willian José,br BRA,FW,Las Palmas,23,1991,30,19,"1,733",19.3,9,1,9,0,0,6,0,0.47,0.05,0.52,0.47,0.52,Matches,2015-2016
272,Jota,es ESP,MF,Eibar,24,1991,13,8,694,7.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
273,Jozabed,es ESP,MF,Rayo Vallecano,24,1991,27,24,"2,059",22.9,10,2,10,0,0,3,0,0.44,0.09,0.52,0.44,0.52,Matches,2015-2016
274,Juanfran,es ESP,"DF,MF",La Coruña,26,1988,35,30,"2,677",29.7,1,2,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,Matches,2015-2016
275,Juanfran,es ESP,DF,Atlético Madrid,30,1985,35,34,"3,030",33.7,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,2015-2016
276,Juanfran,es ESP,DF,Levante,39,1976,20,19,"1,514",16.8,0,1,0,0,0,8,1,0.00,0.06,0.06,0.00,0.06,Matches,2015-2016
277,Juankar,es ESP,"MF,DF",Málaga,25,1990,19,14,"1,248",13.9,1,2,1,0,0,1,0,0.07,0.14,0.22,0.07,0.22,Matches,2015-2016
278,Juanpi,ve VEN,MF,Málaga,21,1994,29,18,"1,618",18.0,4,1,4,0,0,5,0,0.22,0.06,0.28,0.22,0.28,Matches,2015-2016
279,David Juncà,es ESP,DF,Eibar,21,1993,31,25,"2,339",26.0,0,4,0,0,0,8,0,0.00,0.15,0.15,0.00,0.15,Matches,2015-2016
280,Foued Kadir,dz ALG,MF,Betis,31,1983,8,6,481,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
281,Gaël Kakuta,cd COD,MF,Sevilla,24,1991,2,1,47,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
282,Carlos Kameni,cm CMR,GK,Málaga,31,1984,28,28,"2,466",27.4,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
283,Nikolaos Karabelas,gr GRE,DF,Levante,30,1984,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
284,Keko,es ESP,MF,Eibar,23,1991,29,27,"2,307",25.6,3,3,3,0,0,6,1,0.12,0.12,0.23,0.12,0.23,Matches,2015-2016
286,Koke,es ESP,MF,Atlético Madrid,23,1992,35,34,"2,967",33.0,5,12,5,0,0,4,0,0.15,0.36,0.52,0.15,0.52,Matches,2015-2016
287,Timothée Kolodziejczak,fr FRA,DF,Sevilla,23,1991,29,26,"2,385",26.5,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
288,Yevhen Konoplyanka,ua UKR,MF,Sevilla,25,1989,32,15,"1,620",18.0,4,2,3,1,1,4,0,0.22,0.11,0.33,0.17,0.28,Matches,2015-2016
289,Mateo Kovačić,hr CRO,MF,Real Madrid,21,1994,25,8,"1,037",11.5,0,2,0,0,0,4,1,0.00,0.17,0.17,0.00,0.17,Matches,2015-2016
290,Matías Kranevitter,ar ARG,MF,Atlético Madrid,22,1993,8,3,329,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
291,Rene Krhin,si SVN,MF,Granada,25,1990,24,16,"1,434",15.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
292,Michael Krohn-Dehli,dk DEN,MF,Sevilla,32,1983,27,16,"1,663",18.5,1,3,1,0,0,3,0,0.05,0.16,0.22,0.05,0.22,Matches,2015-2016
293,Toni Kroos,de GER,MF,Real Madrid,25,1990,32,32,"2,738",30.4,1,10,1,0,0,3,0,0.03,0.33,0.36,0.03,0.36,Matches,2015-2016
294,Grzegorz Krychowiak,pl POL,MF,Sevilla,25,1990,26,25,"2,270",25.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
295,Alberto de la Bella,es ESP,DF,Real Sociedad,29,1985,15,14,"1,248",13.9,0,2,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,Matches,2015-2016
296,Mehdi Lacen,dz ALG,MF,Getafe,31,1984,31,31,"2,660",29.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
297,Ángel Lafita,es ESP,MF,Getafe,30,1984,14,12,"1,014",11.3,3,2,3,0,0,5,0,0.27,0.18,0.44,0.27,0.44,Matches,2015-2016
298,Roberto Lago,es ESP,DF,Getafe,29,1985,17,17,"1,367",15.2,0,2,0,0,0,6,0,0.00,0.13,0.13,0.00,0.13,Matches,2015-2016
299,Aymeric Laporte,es ESP,DF,Athletic Club,21,1994,26,25,"2,211",24.6,3,1,3,0,0,9,2,0.12,0.04,0.16,0.12,0.16,Matches,2015-2016
300,Laure,es ESP,DF,La Coruña,30,1985,23,16,"1,549",17.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
301,Iñigo Lekue,es ESP,"DF,MF",Athletic Club,22,1993,20,12,"1,159",12.9,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,2015-2016
302,Mauricio Lemos,uy URU,DF,Las Palmas,19,1995,10,8,736,8.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
303,Pedro León,es ESP,MF,Getafe,28,1986,31,23,"1,845",20.5,2,4,2,0,1,5,0,0.10,0.20,0.29,0.10,0.29,Matches,2015-2016
304,Jefferson Lerma,co COL,"MF,DF",Levante,20,1994,33,31,"2,682",29.8,1,2,1,0,0,11,0,0.03,0.07,0.10,0.03,0.10,Matches,2015-2016
305,Igor Lichnovsky,cl CHI,DF,Sporting Gijón,21,1994,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
306,Lillo,es ESP,DF,Eibar,26,1989,10,5,552,6.1,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
307,Raúl Lizoain,es ESP,GK,Las Palmas,24,1991,8,7,708,7.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
308,Diego Llorente,es ESP,"DF,MF",Rayo Vallecano,21,1993,33,33,"2,874",31.9,2,0,2,0,0,10,1,0.06,0.00,0.06,0.06,0.06,Matches,2015-2016
309,Fernando Llorente,es ESP,FW,Sevilla,30,1985,23,14,"1,158",12.9,4,3,4,0,0,4,0,0.31,0.23,0.54,0.31,0.54,Matches,2015-2016
310,Marcos Llorente,es ESP,"DF,MF",Real Madrid,20,1995,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
312,David Lombán,es ESP,DF,Granada,28,1987,31,29,"2,626",29.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
313,Miguel Lopes,pt POR,DF,Granada,28,1986,26,23,"1,968",21.9,0,1,0,0,0,10,1,0.00,0.05,0.05,0.00,0.05,Matches,2015-2016
314,Pedro López Muñoz,es ESP,DF,Levante,31,1983,17,16,"1,296",14.4,1,0,1,0,0,8,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
315,Adrián López,es ESP,FW,Villarreal,27,1988,16,10,788,8.8,4,4,4,0,0,1,0,0.46,0.46,0.91,0.46,0.91,Matches,2015-2016
316,Ángel López,es ESP,"DF,MF",Las Palmas,34,1981,3,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
317,Isma López,es ESP,DF,Sporting Gijón,25,1990,31,28,"2,500",27.8,2,0,2,0,0,9,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
318,Iván López,es ESP,DF,Levante,21,1993,13,10,958,10.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
319,Javi López,es ESP,"DF,MF",Espanyol,29,1986,31,28,"2,422",26.9,0,2,0,0,0,11,0,0.00,0.07,0.07,0.00,0.07,Matches,2015-2016
320,Nicolás López,uy URU,MF,Granada,21,1993,8,1,159,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
321,Pau López,es ESP,GK,Espanyol,20,1994,36,35,"3,195",35.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
322,Alberto Lopo,es ESP,DF,La Coruña,35,1980,10,8,743,8.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
323,Alberto Lora,es ESP,DF,Sporting Gijón,28,1987,31,26,"2,414",26.8,0,4,0,0,0,7,0,0.00,0.15,0.15,0.00,0.15,Matches,2015-2016
324,José Luis Gayà,es ESP,DF,Valencia,20,1995,20,15,"1,442",16.0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
325,José Luis Morales,es ESP,"MF,FW",Levante,28,1987,35,31,"2,668",29.6,7,4,7,0,0,4,0,0.24,0.13,0.37,0.24,0.37,Matches,2015-2016
326,Filipe Luís,br BRA,DF,Atlético Madrid,29,1985,32,32,"2,833",31.5,1,4,1,0,0,11,1,0.03,0.13,0.16,0.03,0.16,Matches,2015-2016
327,Luisinho,pt POR,"MF,DF",La Coruña,30,1985,20,11,"1,095",12.2,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
328,Antonio Luna,es ESP,DF,Eibar,24,1991,15,12,"1,003",11.1,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,2015-2016
329,Germán Lux,ar ARG,GK,La Coruña,33,1982,29,29,"2,556",28.4,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
330,Lévy Madinda,ga GAB,MF,Celta Vigo,23,1992,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
