,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
50,Julien Bègue,re REU,MF,Guingamp,21,1993,3,0,46,0.5,0,1,0,0,0,1,0,0.00,1.96,1.96,0.00,1.96,Matches,2015-2016
52,François Bellugou,fr FRA,"MF,DF",Lorient,28,1987,33,27,"2,298",25.5,0,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
53,Hatem Ben Arfa,fr FRA,"FW,MF",Nice,28,1987,34,33,"2,825",31.4,17,6,12,5,5,2,0,0.54,0.19,0.73,0.38,0.57,Matches,2015-2016
54,Chaouki Ben Saada,tn TUN,"MF,FW",Troyes,31,1984,18,8,816,9.1,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,2015-2016
55,Wissam Ben Yedder,fr FRA,FW,Toulouse,24,1990,35,34,"2,882",32.0,17,5,15,2,3,2,0,0.53,0.16,0.69,0.47,0.62,Matches,2015-2016
56,Syam Ben Youssef,tn TUN,DF,Caen,26,1989,18,16,"1,478",16.4,3,1,3,0,0,2,1,0.18,0.06,0.24,0.18,0.24,Matches,2015-2016
57,Youssef Benali,ma MAR,"FW,MF",Toulouse,20,1995,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
58,Nicolas Benezet,fr FRA,"MF,FW",Guingamp,24,1991,19,14,"1,237",13.7,4,4,4,0,0,3,1,0.29,0.29,0.58,0.29,0.58,Matches,2015-2016
59,Saïd Benrahma,dz ALG,"FW,MF",Nice,19,1995,9,0,135,1.5,2,0,2,0,0,0,0,1.33,0.00,1.33,1.33,1.33,Matches,2015-2016
60,Saïd Benrahma,dz ALG,FW,Angers,19,1995,12,1,304,3.4,1,0,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,2015-2016
61,Ramy Bensebaini,dz ALG,"DF,MF",Montpellier,20,1995,22,15,"1,348",15.0,2,0,2,0,0,7,0,0.13,0.00,0.13,0.13,0.13,Matches,2015-2016
62,Yassine Benzia,dz ALG,"FW,MF",Lille,20,1994,25,17,"1,332",14.8,5,0,5,0,0,4,0,0.34,0.00,0.34,0.34,0.34,Matches,2015-2016
63,Franck Béria,fr FRA,DF,Lille,32,1983,2,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
64,Robert Berić,si SVN,"FW,MF",Saint-Étienne,24,1991,10,7,671,7.5,3,0,3,0,0,1,0,0.40,0.00,0.40,0.40,0.40,Matches,2015-2016
65,Kévin Bérigaud,fr FRA,"FW,MF",Montpellier,27,1988,19,10,"1,031",11.5,3,1,3,0,0,0,0,0.26,0.09,0.35,0.26,0.35,Matches,2015-2016
66,Paul Bernardoni,fr FRA,GK,Bordeaux,18,1997,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
67,Paul Bernardoni,fr FRA,GK,Troyes,18,1997,14,14,"1,260",14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
68,Vincent Bessat,fr FRA,"FW,DF",Caen,29,1985,35,32,"2,757",30.6,1,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches,2015-2016
69,Henri Bienvenu,cm CMR,FW,Troyes,27,1988,7,1,179,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
70,Thievy Bifouma,cg CGO,"FW,MF",Reims,23,1992,14,10,937,10.4,4,1,4,0,0,2,0,0.38,0.10,0.48,0.38,0.48,Matches,2015-2016
71,Milan Biševac,rs SRB,DF,Lyon,31,1983,6,6,456,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
72,André Biyogo Poko,ga GAB,"MF,DF",Bordeaux,22,1993,25,19,"1,878",20.9,0,1,0,0,0,11,2,0.00,0.05,0.05,0.00,0.05,Matches,2015-2016
73,Ludovic Blas,fr FRA,MF,Guingamp,17,1997,14,6,639,7.1,1,2,1,0,0,1,0,0.14,0.28,0.42,0.14,0.42,Matches,2015-2016
74,Alexis Blin,fr FRA,MF,Toulouse,18,1996,24,15,"1,410",15.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
75,Yann Bodiger,fr FRA,MF,Toulouse,20,1995,22,12,"1,083",12.0,1,0,1,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches,2015-2016
76,Mathieu Bodmer,fr FRA,"DF,FW",Nice,32,1982,19,16,"1,356",15.1,1,1,1,0,0,3,0,0.07,0.07,0.13,0.07,0.13,Matches,2015-2016
78,Jeremie Boga,ci CIV,"MF,FW",Rennes,18,1997,27,6,983,10.9,2,0,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2015-2016
79,Olivier Boscagli,fr FRA,"DF,MF",Nice,17,1997,11,8,775,8.6,1,0,1,0,0,4,1,0.12,0.00,0.12,0.12,0.12,Matches,2015-2016
80,Gabriel Boschilia,br BRA,MF,Monaco,19,1996,5,1,149,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
81,Denis Bouanga,ga GAB,"FW,MF",Lorient,20,1994,4,3,194,2.2,1,0,1,0,0,0,0,0.46,0.00,0.46,0.46,0.46,Matches,2015-2016
82,Ryad Boudebouz,dz ALG,"MF,FW",Montpellier,25,1990,38,37,"3,242",36.0,2,11,2,0,0,3,0,0.06,0.31,0.36,0.06,0.36,Matches,2015-2016
83,Sofiane Boufal,ma MAR,"FW,MF",Lille,21,1993,29,27,"2,329",25.9,11,4,9,2,2,11,2,0.43,0.15,0.58,0.35,0.50,Matches,2015-2016
84,Arnold Bouka Moutou,cg CGO,"DF,FW",Angers,26,1988,23,12,"1,251",13.9,2,0,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,2015-2016
85,Grégory Bourillon,fr FRA,"MF,DF",Angers,31,1984,8,6,511,5.7,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,2015-2016
86,Khalid Boutaïb,ma MAR,FW,Gazélec Ajaccio,28,1987,31,22,"1,926",21.4,6,1,6,0,0,3,0,0.28,0.05,0.33,0.28,0.33,Matches,2015-2016
87,Martin Braithwaite,dk DEN,FW,Toulouse,24,1991,36,33,"2,931",32.6,11,0,9,2,3,1,0,0.34,0.00,0.34,0.28,0.28,Matches,2015-2016
88,Brandão,br BRA,FW,Bastia,35,1980,27,19,"1,836",20.4,3,1,3,0,0,2,1,0.15,0.05,0.20,0.15,0.20,Matches,2015-2016
89,Jérémie Bréchet,fr FRA,DF,Gazélec Ajaccio,35,1979,23,23,"1,936",21.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
90,Jimmy Briand,fr FRA,FW,Guingamp,29,1985,35,33,"2,936",32.6,7,7,7,0,0,2,0,0.21,0.21,0.43,0.21,0.43,Matches,2015-2016
91,Jonathan Brison,fr FRA,DF,Saint-Étienne,32,1983,7,4,443,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
92,Frédéric Bulot,ga GAB,"MF,FW",Reims,24,1990,16,11,"1,020",11.3,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,2015-2016
93,Ludovic Butelle,fr FRA,GK,Angers,32,1983,19,19,"1,710",19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
94,Rémy Cabella,fr FRA,"MF,FW",Marseille,25,1990,34,30,"2,556",28.4,5,3,5,0,0,9,0,0.18,0.11,0.28,0.18,0.28,Matches,2015-2016
95,Jimmy Cabot,fr FRA,"MF,FW",Troyes,21,1994,15,7,729,8.1,3,1,3,0,0,1,0,0.37,0.12,0.49,0.37,0.49,Matches,2015-2016
96,Jimmy Cabot,fr FRA,"MF,FW",Lorient,21,1994,13,8,746,8.3,1,3,1,0,0,1,0,0.12,0.36,0.48,0.12,0.48,Matches,2015-2016
97,Dorian Caddy,fr FRA,FW,Nice,20,1995,7,3,238,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
98,Yannick Cahuzac,fr FRA,MF,Bastia,30,1985,31,29,"2,547",28.3,2,1,2,0,0,14,2,0.07,0.04,0.11,0.07,0.11,Matches,2015-2016
99,Abdoul Camara,gn GUI,FW,Angers,25,1990,17,17,"1,455",16.2,2,0,2,0,0,4,0,0.12,0.00,0.12,0.12,0.12,Matches,2015-2016
100,Souleymane Camara,sn SEN,"FW,MF",Montpellier,32,1982,33,22,"1,989",22.1,7,6,7,0,0,1,0,0.32,0.27,0.59,0.32,0.59,Matches,2015-2016
101,Fabien Camus,tn TUN,"MF,FW",Troyes,30,1985,35,28,"2,401",26.7,5,1,5,0,0,2,2,0.19,0.04,0.22,0.19,0.22,Matches,2015-2016
102,Lorik Cana,al ALB,DF,Nantes,32,1983,21,20,"1,757",19.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
104,Pierrick Capelle,fr FRA,"FW,MF",Angers,28,1987,28,15,"1,258",14.0,4,0,4,0,0,4,1,0.29,0.00,0.29,0.29,0.29,Matches,2015-2016
105,Yoan Cardinale,fr FRA,GK,Nice,21,1994,26,25,"2,307",25.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
106,Julien Cardy,fr FRA,MF,Guingamp,33,1981,14,4,511,5.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
107,Cédric Carrasso,fr FRA,GK,Bordeaux,33,1981,20,20,"1,714",19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
108,Johann Carrasso,fr FRA,GK,Reims,27,1988,10,10,900,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
109,Guido Carrillo,ar ARG,FW,Monaco,24,1991,31,15,"1,602",17.8,4,2,4,0,0,3,0,0.22,0.11,0.34,0.22,0.34,Matches,2015-2016
110,Ricardo Carvalho,pt POR,DF,Monaco,37,1978,33,33,"2,898",32.2,2,0,2,0,0,8,0,0.06,0.00,0.06,0.06,0.06,Matches,2015-2016
111,Ivan Cavaleiro,pt POR,"MF,FW",Monaco,21,1993,12,6,511,5.7,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,2015-2016
112,Edinson Cavani,uy URU,FW,Paris S-G,28,1987,32,24,"2,309",25.7,19,5,19,0,1,3,0,0.74,0.19,0.94,0.74,0.94,Matches,2015-2016
113,Ilyes Chaïbi,dz ALG,FW,Monaco,18,1996,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
114,Florent Chaigneau,fr FRA,GK,Lorient,31,1984,2,1,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
115,Clément Chantôme,fr FRA,MF,Bordeaux,27,1987,26,25,"2,178",24.2,1,0,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches,2015-2016
116,Gaëtan Charbonnier,fr FRA,"FW,MF",Reims,26,1988,22,16,"1,261",14.0,4,1,4,0,0,3,0,0.29,0.07,0.36,0.29,0.36,Matches,2015-2016
117,Amine Chermiti,tn TUN,"MF,FW",Gazélec Ajaccio,27,1987,9,4,278,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
118,Gilles Cioni,fr FRA,DF,Bastia,31,1984,20,17,"1,587",17.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
119,Renato Civelli,ar ARG,DF,Lille,31,1983,32,32,"2,762",30.7,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
120,Jérémy Clément,fr FRA,MF,Saint-Étienne,30,1984,27,25,"2,221",24.7,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
121,François Clerc,fr FRA,"DF,MF",Saint-Étienne,32,1983,10,10,871,9.7,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,2015-2016
122,Marcus Coco,fr FRA,MF,Guingamp,19,1996,30,20,"1,726",19.2,1,2,1,0,0,6,0,0.05,0.10,0.16,0.05,0.16,Matches,2015-2016
123,Alexandre Coeff,fr FRA,DF,Gazélec Ajaccio,23,1992,24,22,"1,997",22.2,0,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,2015-2016
124,Fábio Coentrão,pt POR,"DF,MF",Monaco,27,1988,15,13,"1,081",12.0,3,2,3,0,0,4,0,0.25,0.17,0.42,0.25,0.42,Matches,2015-2016
125,Renaud Cohade,fr FRA,MF,Saint-Étienne,30,1984,19,14,"1,143",12.7,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,Matches,2015-2016
126,Alois Confais,fr FRA,"DF,MF",Troyes,18,1996,15,13,"1,208",13.4,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,2015-2016
127,Daniel Congré,fr FRA,DF,Montpellier,30,1985,35,35,"3,128",34.8,2,0,2,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches,2015-2016
128,Antoine Conte,gn GUI,DF,Reims,21,1994,11,11,918,10.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
130,Diego Contento,de GER,DF,Bordeaux,25,1990,25,24,"2,113",23.5,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,2015-2016
131,Sébastien Corchia,fr FRA,"DF,MF",Lille,24,1990,33,30,"2,630",29.2,2,2,2,0,0,6,0,0.07,0.07,0.14,0.07,0.14,Matches,2015-2016
132,Benjamin Corgnet,fr FRA,MF,Saint-Étienne,28,1987,16,5,551,6.1,1,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,Matches,2015-2016
133,Maxwel Cornet,ci CIV,"FW,MF",Lyon,18,1996,31,16,"1,512",16.8,8,1,8,0,0,3,1,0.48,0.06,0.54,0.48,0.54,Matches,2015-2016
134,Quentin Cornette,fr FRA,MF,Montpellier,21,1994,5,1,150,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
135,Jonathan Correia,fr FRA,DF,Nice,21,1994,4,2,235,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
136,Hélder Costa,ao ANG,"MF,FW",Monaco,21,1994,25,15,"1,290",14.3,3,2,3,0,0,4,0,0.21,0.14,0.35,0.21,0.35,Matches,2015-2016
137,Benoît Costil,fr FRA,GK,Rennes,28,1987,31,31,"2,790",31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
138,Lassana Coulibaly,ml MLI,MF,Bastia,19,1996,15,7,704,7.8,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,2015-2016
139,Yoann Court,fr FRA,"MF,FW",Troyes,25,1990,25,11,958,10.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
140,Enzo Crivelli,fr FRA,FW,Bordeaux,20,1995,29,15,"1,531",17.0,3,4,3,0,0,8,1,0.18,0.24,0.41,0.18,0.41,Matches,2015-2016
141,Damien Da Silva,fr FRA,DF,Caen,27,1988,28,28,"2,481",27.6,2,0,2,0,0,4,1,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
142,Bryan Dabo,bf BFA,"MF,DF",Montpellier,23,1992,36,32,"2,851",31.7,5,1,5,0,0,7,0,0.16,0.03,0.19,0.16,0.19,Matches,2015-2016
143,Mouhamadou Dabo,fr FRA,DF,Troyes,28,1986,17,14,"1,061",11.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
144,Gaël Danic,fr FRA,"MF,FW",Bastia,33,1981,37,32,"2,696",30.0,5,4,4,1,1,7,0,0.17,0.13,0.30,0.13,0.27,Matches,2015-2016
145,Romain Danzé,fr FRA,DF,Rennes,29,1986,21,19,"1,612",17.9,0,3,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,Matches,2015-2016
146,Stéphane Darbion,fr FRA,MF,Troyes,31,1984,26,18,"1,654",18.4,1,2,1,0,0,3,1,0.05,0.11,0.16,0.05,0.16,Matches,2015-2016
147,Sergi Darder,es ESP,MF,Lyon,21,1993,26,18,"1,477",16.4,2,1,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,Matches,2015-2016
148,Paolo De Ceglie,it ITA,DF,Marseille,28,1986,7,3,305,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
149,Nill De Pauw,cd COD,MF,Guingamp,25,1990,13,3,365,4.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
150,Lucas Deaux,fr FRA,"MF,DF",Nantes,26,1988,16,13,"1,184",13.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
151,Mathieu Debuchy,fr FRA,DF,Bordeaux,30,1985,9,9,780,8.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
152,Romain Del Castillo,fr FRA,"FW,MF",Lyon,19,1996,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
153,Jonathan Delaplace,fr FRA,MF,Caen,29,1986,22,21,"1,560",17.3,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,2015-2016
154,Andy Delort,dz ALG,FW,Caen,23,1991,36,34,"3,137",34.9,12,2,8,4,5,5,0,0.34,0.06,0.40,0.23,0.29,Matches,2015-2016
156,Mana Dembélé,ml MLI,FW,Guingamp,26,1988,13,4,432,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
157,Ousmane Dembélé,fr FRA,"MF,FW",Rennes,18,1997,26,22,"1,900",21.1,12,5,11,1,1,1,0,0.57,0.24,0.81,0.52,0.76,Matches,2015-2016
158,Mathieu Deplagne,fr FRA,DF,Montpellier,23,1991,25,21,"1,798",20.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
159,Gregory van der Wiel,nl NED,DF,Paris S-G,27,1988,17,16,"1,378",15.3,2,3,2,0,0,2,0,0.13,0.20,0.33,0.13,0.33,Matches,2015-2016
160,Antoine Devaux,fr FRA,MF,Reims,30,1985,33,33,"2,810",31.2,1,1,1,0,0,8,3,0.03,0.03,0.06,0.03,0.06,Matches,2015-2016
161,Jean Deza,pe PER,"MF,FW",Montpellier,22,1993,7,2,193,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
