club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Chelsea FC,Pedro,28,Right Winger,Barcelona,€27.00m,in,Summer,27,Premier League,2015,2015/2016
Chelsea FC,Abdul-Rahman Baba,21,Left-Back,FC Augsburg,€26.00m,in,Summer,26,Premier League,2015,2015/2016
Chelsea FC,Asmir Begovic,28,Goalkeeper,Stoke City,€11.00m,in,Summer,11,Premier League,2015,2015/2016
Chelsea FC,Kenedy,19,Left Midfield,Fluminense,€8.00m,in,Summer,8,Premier League,2015,2015/2016
Chelsea FC,Radamel Falcao,29,Centre-Forward,Monaco,Loan fee:€7.00m,in,Summer,7,Premier League,2015,2015/2016
Chelsea FC,Michael Hector,23,Centre-Back,Reading,€5.40m,in,Summer,5.4,Premier League,2015,2015/2016
Chelsea FC,Nathan,19,Attacking Midfield,Atlético-PR,€4.00m,in,Summer,4,Premier League,2015,2015/2016
Chelsea FC,Papy Djilobodji,26,Centre-Back,FC Nantes,€3.50m,in,Summer,3.5,Premier League,2015,2015/2016
Chelsea FC,Danilo Pantic,18,Attacking Midfield,Partizan,free transfer,in,Summer,NA,Premier League,2015,2015/2016
Chelsea FC,Andreas Christensen,19,Centre-Back,Chelsea U21,-,in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Marco Amelia,33,Goalkeeper,Without Club,-,in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Victor Moses,25,Right Midfield,West Ham,"End of loanMay 31, 2016",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Patrick Bamford,22,Centre-Forward,Norwich,"End of loanMay 31, 2016",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Tomas Kalas,23,Centre-Back,Middlesbrough,"End of loanMay 31, 2016",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Nathan Aké,21,Centre-Back,Watford,"End of loanMay 31, 2016",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Ulises Dávila,24,Attacking Midfield,Vitória Setúbal,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Bertrand Traoré,19,Right Winger,Vitesse,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Matej Delac,22,Goalkeeper,FK Sarajevo,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Mohamed Salah,23,Right Winger,Fiorentina,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Marko Marin,26,Attacking Midfield,RSC Anderlecht,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Marco van Ginkel,22,Central Midfield,AC Milan,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Josh McEachran,22,Central Midfield,Vitesse,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Christian Atsu,23,Left Winger,Everton,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Oriol Romeu,23,Defensive Midfield,VfB Stuttgart,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Gaël Kakuta,24,Attacking Midfield,Rayo Vallecano,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Lucas Piazon,21,Attacking Midfield,E. Frankfurt,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Mario Pasalic,20,Central Midfield,Elche CF,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Cristian Cuevas,20,Left-Back,U. de Chile,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Thorgan Hazard,22,Left Winger,Bor. M'gladbach,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Wallace Oliveira,21,Right-Back,Vitesse,"End of loanJun 30, 2015",in,Summer,0,Premier League,2015,2015/2016
Chelsea FC,Filipe Luís,29,Left-Back,Atlético Madrid,€16.00m,out,Summer,16,Premier League,2015,2015/2016
Chelsea FC,Petr Cech,33,Goalkeeper,Arsenal,€14.00m,out,Summer,14,Premier League,2015,2015/2016
Chelsea FC,Thorgan Hazard,22,Left Winger,Bor. M'gladbach,€8.00m,out,Summer,8,Premier League,2015,2015/2016
Chelsea FC,Oriol Romeu,23,Defensive Midfield,Southampton,€7.00m,out,Summer,7,Premier League,2015,2015/2016
Chelsea FC,Gaël Kakuta,24,Attacking Midfield,Sevilla FC,€6.00m,out,Summer,6,Premier League,2015,2015/2016
Chelsea FC,Mohamed Salah,23,Right Winger,AS Roma,Loan fee:€5.00m,out,Summer,5,Premier League,2015,2015/2016
