,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
167,Craig Forrest,ca CAN,GK,Ipswich Town,25,1967,27,27,"2,430",27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
168,Jamie Forrester,eng ENG,FW,Leeds United,18,1974,3,2,171,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
169,Colin Foster,eng ENG,DF,West Ham,29,1964,5,5,450,5.0,0,1,0,0,,0,0,0.00,0.20,0.20,0.00,0.20,Matches,1993-1994
170,John Foster,eng ENG,DF,Manchester City,19,1973,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
171,Robbie Fowler,eng ENG,FW,Liverpool,18,1975,28,27,"2,381",26.5,12,1,11,1,2,0,0,0.45,0.04,0.49,0.42,0.45,Matches,1993-1994
172,Ruel Fox,ms MSR,MF,Newcastle Utd,25,1968,14,14,"1,240",13.8,2,0,,,,0,0,0.15,0.00,0.15,,,Matches,1993-1994
173,Ruel Fox,ms MSR,MF,Norwich City,25,1968,26,26,"2,301",25.6,7,1,,,,0,0,0.27,0.04,0.31,,,Matches,1993-1994
174,Trevor Francis,eng ENG,FW,Sheffield Weds,39,1954,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
175,Steve Froggatt,eng ENG,MF,Aston Villa,20,1973,9,8,734,8.2,1,0,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches,1993-1994
176,Kevin Gage,eng ENG,MF,Sheffield Utd,29,1964,21,16,"1,461",16.2,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,1993-1994
177,Tony Gale,eng ENG,DF,West Ham,33,1959,32,31,"2,745",30.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
178,Kevin Gallacher,sct SCO,"FW,MF",Blackburn,26,1966,30,27,"2,322",25.8,7,3,7,0,0,2,0,0.27,0.12,0.39,0.27,0.39,Matches,1993-1994
179,John Gannon,eng ENG,MF,Sheffield Utd,26,1966,14,14,"1,198",13.3,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,1993-1994
180,Brian Gayle,eng ENG,DF,Sheffield Utd,28,1965,13,13,"1,170",13.0,3,1,3,0,0,0,0,0.23,0.08,0.31,0.23,0.31,Matches,1993-1994
182,John Gayle,eng ENG,FW,Coventry City,29,1964,3,3,235,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
183,Marcus Gayle,jm JAM,"FW,MF",Wimbledon,22,1970,10,10,900,10.0,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,1993-1994
184,Boncho Genchev,bg BUL,"FW,MF",Ipswich Town,29,1964,24,9,991,11.0,2,1,1,1,1,1,0,0.18,0.09,0.27,0.09,0.18,Matches,1993-1994
185,Paul Gerrard,eng ENG,GK,Oldham Athletic,20,1973,16,15,"1,440",16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
186,Ryan Giggs,wls WAL,"FW,MF",Manchester Utd,19,1973,38,32,"2,897",32.2,13,7,13,0,0,0,0,0.40,0.22,0.62,0.40,0.62,Matches,1993-1994
187,Paul Goddard,eng ENG,FW,Ipswich Town,33,1959,4,2,229,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
188,Ty Gooden,eng ENG,MF,Swindon Town,20,1972,4,3,228,2.5,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,1993-1994
189,Dale Gordon,eng ENG,MF,West Ham,26,1967,8,8,666,7.4,1,1,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches,1993-1994
190,Jeremy Goss,wls WAL,MF,Norwich City,28,1965,34,34,"3,022",33.6,6,3,6,0,0,1,0,0.18,0.09,0.27,0.18,0.27,Matches,1993-1994
191,Jonathan Gould,sct SCO,GK,Coventry City,25,1968,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
192,Richard Graham,eng ENG,DF,Oldham Athletic,18,1974,5,3,295,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
193,Andy Gray,eng ENG,"FW,MF",Tottenham,29,1964,2,0,44,0.5,1,0,1,0,0,0,0,2.05,0.00,2.05,2.05,2.05,Matches,1993-1994
194,Carl Griffiths,wls WAL,FW,Manchester City,22,1971,16,11,"1,016",11.3,4,2,4,0,0,0,0,0.35,0.18,0.53,0.35,0.53,Matches,1993-1994
195,Bruce Grobbelaar,zw ZIM,GK,Liverpool,35,1957,29,29,"2,576",28.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
196,Alfons Groenendijk,nl NED,MF,Manchester City,29,1964,9,9,622,6.9,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,1993-1994
197,Bryan Gunn,sct SCO,GK,Norwich City,29,1963,41,41,"3,685",40.9,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
198,Gareth Hall,wls WAL,DF,Chelsea,24,1969,7,3,312,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
199,Richard Hall,eng ENG,DF,Southampton,21,1972,4,3,312,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
200,Gunnar Halle,no NOR,DF,Oldham Athletic,27,1965,23,22,"2,025",22.5,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches,1993-1994
201,Jon Hallworth,eng ENG,GK,Oldham Athletic,27,1965,19,19,"1,710",19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
202,Nick Hammond,,GK,Swindon Town,25,1967,13,11,"1,084",12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
203,Chris Hamon,eng ENG,FW,Swindon Town,23,1970,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
204,Mick Harford,eng ENG,FW,Coventry City,34,1959,1,0,18,0.2,1,0,1,0,0,0,0,5.00,0.00,5.00,5.00,5.00,Matches,1993-1994
205,Steve Harkness,eng ENG,DF,Liverpool,21,1971,11,10,901,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
206,Charlie Hartfield,eng ENG,MF,Sheffield Utd,21,1971,5,3,322,3.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,1993-1994
208,Micky Hazard,eng ENG,MF,Tottenham,33,1960,26,20,"1,932",21.5,2,2,1,1,1,1,0,0.09,0.09,0.19,0.05,0.14,Matches,1993-1994
209,Paul Heald,eng ENG,GK,Swindon Town,24,1968,2,1,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
210,Colin Hendry,sct SCO,DF,Blackburn,27,1965,23,22,"2,025",22.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
211,John Hendry,sct SCO,FW,Tottenham,23,1970,3,0,74,0.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1993-1994
212,Nick Henry,eng ENG,MF,Oldham Athletic,24,1969,22,22,"1,932",21.5,0,3,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matches,1993-1994
213,Andy Hill,eng ENG,DF,Manchester City,28,1965,17,15,"1,305",14.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
214,Danny Hill,eng ENG,MF,Tottenham,18,1974,3,1,135,1.5,0,1,0,0,,0,0,0.00,0.67,0.67,0.00,0.67,Matches,1993-1994
215,David Hillier,eng ENG,MF,Arsenal,23,1969,15,11,951,10.6,0,3,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matches,1993-1994
216,Andy Hinchcliffe,eng ENG,DF,Everton,24,1969,26,25,"2,261",25.1,0,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches,1993-1994
217,David Hirst,eng ENG,FW,Sheffield Weds,25,1967,7,6,542,6.0,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,1993-1994
218,Kevin Hitchcock,,GK,Chelsea,30,1962,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
219,Glenn Hoddle,eng ENG,MF,Chelsea,35,1957,19,16,"1,508",16.8,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,Matches,1993-1994
220,Steve Hodge,eng ENG,MF,Leeds United,30,1962,8,7,615,6.8,1,0,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,1993-1994
221,Glyn Hodges,wls WAL,MF,Sheffield Utd,30,1963,31,19,"1,945",21.6,2,3,2,0,0,3,0,0.09,0.14,0.23,0.09,0.23,Matches,1993-1994
222,Rick Holden,eng ENG,MF,Oldham Athletic,28,1964,38,38,"2,754",30.6,6,6,5,1,2,0,1,0.20,0.20,0.39,0.16,0.36,Matches,1993-1994
223,Dean Holdsworth,eng ENG,FW,Wimbledon,24,1968,42,42,"3,711",41.2,17,6,16,1,2,3,0,0.41,0.15,0.56,0.39,0.53,Matches,1993-1994
224,Chris Holland,eng ENG,MF,Newcastle Utd,17,1975,3,2,169,1.9,0,2,0,0,0,0,0,0.00,1.07,1.07,0.00,1.07,Matches,1993-1994
225,Ian Holloway,eng ENG,MF,QPR,30,1963,25,19,"1,776",19.7,0,3,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,1993-1994
226,Matty Holmes,eng ENG,MF,West Ham,23,1969,34,33,"2,771",30.8,3,10,3,0,0,0,0,0.10,0.32,0.42,0.10,0.42,Matches,1993-1994
227,Paul Holmes,eng ENG,DF,Everton,25,1968,15,15,"1,310",14.6,0,2,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,1993-1994
228,Mike Hooper,eng ENG,GK,Newcastle Utd,29,1964,19,19,"1,710",19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
229,David Hopkin,sct SCO,MF,Chelsea,22,1970,21,12,"1,116",12.4,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,1993-1994
230,Kevin Horlock,nir NIR,MF,Swindon Town,20,1972,38,32,"2,971",33.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,1993-1994
231,Barry Horne,wls WAL,MF,Everton,31,1962,32,28,"2,562",28.5,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matches,1993-1994
232,Ray Houghton,ie IRL,MF,Aston Villa,31,1962,30,25,"2,270",25.2,2,3,2,0,0,0,0,0.08,0.12,0.20,0.08,0.20,Matches,1993-1994
234,David Howells,eng ENG,MF,Tottenham,25,1967,18,15,"1,251",13.9,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches,1993-1994
235,Steve Howey,eng ENG,DF,Newcastle Utd,21,1971,14,13,"1,159",12.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
236,Scott Howie,sct SCO,GK,Norwich City,21,1972,2,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
237,Jamie Hoyland,eng ENG,MF,Sheffield Utd,27,1966,18,17,"1,506",16.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
238,David Hughes,eng ENG,MF,Southampton,20,1972,2,0,44,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
239,Mark Hughes,wls WAL,FW,Manchester Utd,29,1963,36,36,"3,170",35.2,11,6,10,1,1,4,0,0.31,0.17,0.48,0.28,0.45,Matches,1993-1994
240,Terry Hurlock,eng ENG,MF,Southampton,34,1958,2,1,109,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
241,Don Hutchison,sct SCO,MF,Liverpool,22,1971,11,6,548,6.1,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,1993-1994
242,Graham Hyde,eng ENG,MF,Sheffield Weds,22,1970,36,27,"2,590",28.8,1,3,1,0,0,1,0,0.03,0.10,0.14,0.03,0.14,Matches,1993-1994
243,Andy Impey,eng ENG,"DF,MF",QPR,21,1971,33,31,"2,751",30.6,3,1,3,0,0,2,0,0.10,0.03,0.13,0.10,0.13,Matches,1993-1994
244,Paul Ince,eng ENG,MF,Manchester Utd,25,1967,39,39,"3,471",38.6,8,10,8,0,0,6,0,0.21,0.26,0.47,0.21,0.47,Matches,1993-1994
245,Stig Inge Bjørnebye,no NOR,DF,Liverpool,23,1969,9,6,527,5.9,0,3,0,0,0,0,0,0.00,0.51,0.51,0.00,0.51,Matches,1993-1994
246,Kåre Ingebrigtsen,no NOR,MF,Manchester City,27,1965,8,2,321,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
247,Denis Irwin,ie IRL,DF,Manchester Utd,27,1965,42,42,"3,767",41.9,2,6,2,0,0,3,0,0.05,0.14,0.19,0.05,0.19,Matches,1993-1994
248,Matt Jackson,eng ENG,DF,Everton,21,1971,38,37,"3,318",36.9,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,1993-1994
249,David James,eng ENG,GK,Liverpool,22,1970,14,13,"1,174",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
250,Michael Jeffrey,eng ENG,FW,Newcastle Utd,21,1971,2,2,170,1.9,0,1,0,0,,1,0,0.00,0.53,0.53,0.00,0.53,Matches,1993-1994
251,Nigel Jemson,eng ENG,FW,Sheffield Weds,23,1969,18,10,958,10.6,5,3,5,0,0,0,0,0.47,0.28,0.75,0.47,0.75,Matches,1993-1994
252,Leigh Jenkinson,eng ENG,MF,Coventry City,24,1969,16,10,973,10.8,0,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,1993-1994
253,John Jensen,dk DEN,MF,Arsenal,28,1965,27,27,"2,285",25.4,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,1993-1994
254,Richard Jobson,eng ENG,DF,Oldham Athletic,30,1963,37,37,"3,299",36.7,5,1,5,0,0,5,0,0.14,0.03,0.16,0.14,0.16,Matches,1993-1994
255,Erland Johnsen,no NOR,"DF,MF",Chelsea,26,1967,28,27,"2,493",27.7,1,1,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches,1993-1994
256,Andy Johnson,wls WAL,MF,Norwich City,19,1974,2,0,24,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1993-1994
257,Gavin Johnson,eng ENG,"DF,MF",Ipswich Town,22,1970,16,13,"1,357",15.1,1,2,1,0,0,0,0,0.07,0.13,0.20,0.07,0.20,Matches,1993-1994
258,Rob Jones,eng ENG,DF,Liverpool,21,1971,38,38,"3,412",37.9,0,6,0,0,0,2,1,0.00,0.16,0.16,0.00,0.16,Matches,1993-1994
260,Ryan Jones,wls WAL,MF,Sheffield Weds,20,1973,27,24,"2,181",24.2,6,6,6,0,0,1,0,0.25,0.25,0.50,0.25,0.50,Matches,1993-1994
261,Steve Jones,eng ENG,FW,West Ham,23,1970,8,3,476,5.3,2,1,2,0,0,0,0,0.38,0.19,0.57,0.38,0.57,Matches,1993-1994
262,Vinnie Jones,wls WAL,MF,Wimbledon,28,1965,33,33,"2,938",32.6,2,2,2,0,0,10,0,0.06,0.06,0.12,0.06,0.12,Matches,1993-1994
263,Roger Joseph,eng ENG,DF,Wimbledon,27,1965,13,13,"1,170",13.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
264,Chris Kamara,eng ENG,MF,Sheffield Utd,35,1957,16,15,"1,298",14.4,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,1993-1994
265,Andrei Kanchelskis,xc CIS,"DF,MF",Manchester Utd,24,1969,30,27,"2,362",26.2,6,6,6,0,0,1,0,0.23,0.23,0.46,0.23,0.46,Matches,1993-1994
266,Steffen Karl,de GER,"DF,MF",Manchester City,23,1970,6,4,347,3.9,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,1993-1994
267,Roy Keane,ie IRL,MF,Manchester Utd,21,1971,37,34,"3,090",34.3,5,6,5,0,0,6,0,0.15,0.17,0.32,0.15,0.32,Matches,1993-1994
268,Alan Kelly Jr.,ie IRL,GK,Sheffield Utd,24,1968,30,29,"2,683",29.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
269,Gary Kelly,ie IRL,DF,Leeds United,19,1974,42,42,"3,780",42.0,0,5,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,1993-1994
270,Jeff Kenna,ie IRL,DF,Southampton,22,1970,41,40,"3,590",39.9,2,5,2,0,0,4,0,0.05,0.13,0.18,0.05,0.18,Matches,1993-1994
271,Martin Keown,eng ENG,"DF,MF",Arsenal,27,1966,33,23,"2,128",23.6,0,2,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,Matches,1993-1994
272,Alan Kernaghan,ie IRL,DF,Manchester City,26,1967,24,23,"2,127",23.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
273,David Kerr,sct SCO,MF,Manchester City,18,1974,3,3,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
274,David Kerslake,eng ENG,DF,Tottenham,27,1966,17,16,"1,443",16.0,0,3,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,1993-1994
275,Lance Key,eng ENG,GK,Oldham Athletic,25,1968,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
276,Dmitri Kharine,xc CIS,GK,Chelsea,24,1968,40,40,"3,600",40.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
277,Brian Kilcline,eng ENG,DF,Swindon Town,31,1962,11,11,990,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
278,Alan Kimble,eng ENG,DF,Wimbledon,26,1966,14,14,"1,215",13.5,0,2,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,1993-1994
279,Phil King,eng ENG,DF,Sheffield Weds,25,1967,10,7,723,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
280,Chris Kiwomya,eng ENG,FW,Ipswich Town,23,1969,37,34,"3,058",34.0,5,2,5,0,0,3,0,0.15,0.06,0.21,0.15,0.21,Matches,1993-1994
281,Jakob Kjeldbjerg,dk DEN,DF,Chelsea,23,1969,29,29,"2,610",29.0,1,1,1,0,0,3,0,0.03,0.03,0.07,0.03,0.07,Matches,1993-1994
282,Detsi Kruszyński,pl POL,"FW,MF",Coventry City,32,1960,2,1,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
283,Dariusz Kubicki,pl POL,DF,Aston Villa,30,1963,2,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
284,Graeme Le Saux,eng ENG,DF,Blackburn,24,1968,41,40,"3,633",40.4,2,8,2,0,0,6,0,0.05,0.20,0.25,0.05,0.25,Matches,1993-1994
286,Matt Le Tissier,eng ENG,"FW,MF",Southampton,24,1968,38,38,"3,409",37.9,25,9,19,6,6,4,0,0.66,0.24,0.90,0.50,0.74,Matches,1993-1994
287,David Lee,eng ENG,DF,Chelsea,23,1969,7,3,364,4.0,1,0,1,0,0,0,1,0.25,0.00,0.25,0.25,0.25,Matches,1993-1994
288,Rob Lee,eng ENG,MF,Newcastle Utd,27,1966,41,41,"3,590",39.9,7,7,7,0,0,0,0,0.18,0.18,0.35,0.18,0.35,Matches,1993-1994
289,Anders Limpar,se SWE,MF,Arsenal,27,1965,10,9,750,8.3,0,,0,0,0,3,0,0.00,,,0.00,,Matches,1993-1994
290,Anders Limpar,se SWE,MF,Everton,27,1965,9,9,803,8.9,0,,0,0,0,0,0,0.00,,,0.00,,Matches,1993-1994
291,Martin Ling,eng ENG,MF,Swindon Town,27,1966,33,29,"2,549",28.3,1,1,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,Matches,1993-1994
292,Andy Linighan,eng ENG,DF,Arsenal,31,1962,21,20,"1,810",20.1,0,2,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,1993-1994
293,Brian Linighan,,DF,Sheffield Weds,19,1973,1,1,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1993-1994
294,David Linighan,eng ENG,DF,Ipswich Town,28,1965,38,38,"3,301",36.7,3,0,3,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,1993-1994
295,Adrian Littlejohn,eng ENG,"FW,MF",Sheffield Utd,22,1970,19,12,"1,080",12.0,3,1,3,0,0,0,0,0.25,0.08,0.33,0.25,0.33,Matches,1993-1994
296,Steve Lomas,nir NIR,MF,Manchester City,19,1974,23,17,"1,617",18.0,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,1993-1994
297,John Lukic,eng ENG,GK,Leeds United,32,1960,20,20,"1,800",20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
298,Gary Mabbutt,eng ENG,"DF,MF",Tottenham,31,1961,29,29,"2,526",28.1,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,1993-1994
299,Ross MacLaren,sct SCO,MF,Swindon Town,31,1962,12,10,927,10.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
300,Neil Maddison,eng ENG,"DF,MF",Southampton,23,1969,41,41,"3,665",40.7,7,3,7,0,0,2,0,0.17,0.07,0.25,0.17,0.25,Matches,1993-1994
301,Jim Magilton,nir NIR,"DF,MF",Southampton,24,1969,15,15,"1,350",15.0,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,1993-1994
302,Paul Mahorn,eng ENG,FW,Tottenham,19,1973,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
303,Lee Makel,eng ENG,MF,Blackburn,20,1973,2,0,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
304,Chris Makin,eng ENG,DF,Oldham Athletic,20,1973,27,26,"2,294",25.5,1,0,1,0,0,2,2,0.04,0.00,0.04,0.04,0.04,Matches,1993-1994
305,Nicky Marker,eng ENG,DF,Blackburn,28,1965,23,16,"1,599",17.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
306,Paul Marquis,eng ENG,DF,West Ham,20,1972,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
307,Chris Marsden,eng ENG,MF,Coventry City,24,1969,7,5,480,5.3,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,1993-1994
308,Mike Marsh,eng ENG,"FW,MF",West Ham,24,1969,33,33,"2,972",33.0,1,4,1,0,0,2,0,0.03,0.12,0.15,0.03,0.15,Matches,1993-1994
309,Ian Marshall,eng ENG,"DF,FW",Ipswich Town,27,1966,29,28,"2,510",27.9,10,1,10,0,0,0,0,0.36,0.04,0.39,0.36,0.39,Matches,1993-1994
310,Alvin Martin,eng ENG,DF,West Ham,35,1958,7,6,594,6.6,2,1,2,0,0,0,0,0.30,0.15,0.45,0.30,0.45,Matches,1993-1994
312,Lee Martin,eng ENG,DF,Manchester Utd,25,1968,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
313,Craig Maskell,eng ENG,FW,Southampton,25,1968,24,14,"1,276",14.2,4,0,3,1,1,0,0,0.28,0.00,0.28,0.21,0.21,Matches,1993-1994
314,Paul Mason,eng ENG,MF,Ipswich Town,29,1963,22,18,"1,685",18.7,3,2,3,0,0,0,0,0.16,0.11,0.27,0.16,0.27,Matches,1993-1994
315,Alex Mathie,sct SCO,FW,Newcastle Utd,24,1968,16,0,295,3.3,3,1,3,0,0,0,0,0.92,0.31,1.22,0.92,1.22,Matches,1993-1994
316,Dominic Matteo,sct SCO,"DF,MF",Liverpool,19,1974,11,11,870,9.7,1,1,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,Matches,1993-1994
317,David May,eng ENG,DF,Blackburn,23,1970,40,40,"3,579",39.8,1,1,1,0,0,1,0,0.03,0.03,0.05,0.03,0.05,Matches,1993-1994
318,Brian McAllister,sct SCO,DF,Wimbledon,22,1970,13,13,"1,095",12.2,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,1993-1994
319,Gary McAllister,sct SCO,MF,Leeds United,28,1964,42,42,"3,780",42.0,9,5,8,1,1,3,0,0.21,0.12,0.33,0.19,0.31,Matches,1993-1994
320,Frank McAvennie,sct SCO,FW,Swindon Town,33,1959,7,3,298,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
321,Alan McCarthy,eng ENG,DF,QPR,21,1972,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
322,Sean McCarthy,wls WAL,FW,Oldham Athletic,25,1967,20,19,"1,633",18.1,4,3,4,0,0,0,0,0.22,0.17,0.39,0.22,0.39,Matches,1993-1994
323,Brian McClair,sct SCO,"FW,MF",Manchester Utd,29,1963,26,12,"1,289",14.3,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,1993-1994
324,Alan McDonald,nir NIR,DF,QPR,29,1963,12,12,"1,057",11.7,1,1,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,Matches,1993-1994
325,Neil McDonald,eng ENG,"DF,MF",Oldham Athletic,27,1965,3,2,200,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
326,Eddie McGoldrick,ie IRL,"DF,FW",Arsenal,28,1965,26,23,"1,951",21.7,0,3,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matches,1993-1994
327,Lloyd McGrath,eng ENG,MF,Coventry City,28,1965,11,10,891,9.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
328,Paul McGrath,ie IRL,DF,Aston Villa,33,1959,30,30,"2,642",29.4,0,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,1993-1994
329,Colin McKee,sct SCO,FW,Manchester Utd,19,1973,1,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1993-1994
330,Steve McMahon,eng ENG,"DF,FW",Manchester City,31,1961,35,35,"3,107",34.5,0,3,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,1993-1994
331,Steve McManaman,eng ENG,MF,Liverpool,21,1972,30,29,"2,548",28.3,2,8,2,0,0,0,0,0.07,0.28,0.35,0.07,0.35,Matches,1993-1994
332,Michael Meaker,wls WAL,MF,QPR,21,1971,14,11,949,10.5,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches,1993-1994
