,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
36,Dennis Bergkamp,nl NED,FW,Arsenal,34,1969,28,21,"1,766",19.6,4,7,4,0,0,2,0,0.20,0.36,0.56,0.20,0.56,Matches,2003-2004
37,Eyal Berkovic,il ISR,MF,Manchester City,31,1972,3,0,141,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
38,Eyal Berkovic,il ISR,MF,Portsmouth,31,1972,11,10,820,9.1,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,2003-2004
39,Olivier Bernard,fr FRA,DF,Newcastle Utd,23,1979,35,35,"3,133",34.8,1,3,1,0,0,4,0,0.03,0.09,0.11,0.03,0.11,Matches,2003-2004
40,Igor Bišćan,hr CRO,"DF,MF",Liverpool,25,1978,29,27,"2,325",25.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
41,Nathan Blake,wls WAL,FW,Wolves,31,1972,13,10,"1,001",11.1,1,2,1,0,0,3,0,0.09,0.18,0.27,0.09,0.27,Matches,2003-2004
42,Alan Blayney,nir NIR,GK,Southampton,21,1981,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
43,Jonathan Blondel,be BEL,MF,Tottenham,19,1984,1,0,26,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
44,Luís Boa Morte,pt POR,"FW,MF",Fulham,25,1977,33,32,"2,797",31.1,9,4,9,0,0,9,1,0.29,0.13,0.42,0.29,0.42,Matches,2003-2004
45,George Boateng,nl NED,MF,Middlesbrough,27,1975,35,35,"3,121",34.7,0,2,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches,2003-2004
46,Carlos Bocanegra,us USA,DF,Fulham,24,1979,15,15,"1,322",14.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
47,Jérôme Bonnissel,fr FRA,"DF,FW",Fulham,30,1973,16,16,"1,357",15.1,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,2003-2004
48,Paul Bosvelt,nl NED,"DF,MF",Manchester City,33,1970,25,22,"1,914",21.3,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2003-2004
49,Lee Bowyer,eng ENG,MF,Newcastle Utd,26,1977,24,17,"1,526",17.0,2,1,2,0,0,5,0,0.12,0.06,0.18,0.12,0.18,Matches,2003-2004
50,Titus Bramble,eng ENG,DF,Newcastle Utd,22,1981,29,27,"2,486",27.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
52,Wayne Bridge,eng ENG,DF,Chelsea,22,1980,33,33,"2,964",32.9,1,4,1,0,0,1,0,0.03,0.12,0.15,0.03,0.15,Matches,2003-2004
53,Michael Bridges,eng ENG,"FW,MF",Newcastle Utd,24,1978,6,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
54,Michael Bridges,eng ENG,"FW,MF",Leeds United,24,1978,10,1,276,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
55,Martin Brittain,eng ENG,MF,Newcastle Utd,18,1984,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
56,Paul Brooker,eng ENG,MF,Leicester City,26,1976,3,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
57,Michael Brown,eng ENG,MF,Tottenham,26,1977,17,17,"1,495",16.6,1,1,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12,Matches,2003-2004
58,Wes Brown,eng ENG,DF,Manchester Utd,23,1979,17,15,"1,411",15.7,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,2003-2004
59,Malik Buari,eng ENG,"DF,MF",Fulham,19,1984,3,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
60,Goran Bunjevčević,rs SRB,DF,Tottenham,30,1973,7,3,313,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
61,Deon Burton,jm JAM,FW,Portsmouth,26,1976,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
62,Paul Butler,ie IRL,DF,Wolves,30,1972,37,37,"3,330",37.0,1,1,1,0,0,7,0,0.03,0.03,0.05,0.03,0.05,Matches,2003-2004
63,Nicky Butt,eng ENG,"DF,MF",Manchester Utd,28,1975,21,12,"1,106",12.3,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,2003-2004
64,Steven Caldwell,sct SCO,DF,Newcastle Utd,22,1980,18,16,"1,496",16.6,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,2003-2004
65,Henri Camara,sn SEN,FW,Wolves,26,1977,30,29,"2,589",28.8,7,3,7,0,1,2,0,0.24,0.10,0.35,0.24,0.35,Matches,2003-2004
66,Zoumana Camara,fr FRA,DF,Leeds United,24,1979,13,13,"1,170",13.0,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,2003-2004
67,Colin Cameron,sct SCO,MF,Wolves,30,1972,30,25,"2,222",24.7,4,1,3,1,2,5,0,0.16,0.04,0.20,0.12,0.16,Matches,2003-2004
68,Kevin Campbell,eng ENG,FW,Everton,33,1970,17,8,761,8.5,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,2003-2004
69,Sol Campbell,eng ENG,"DF,FW",Arsenal,28,1974,35,35,"3,085",34.3,1,1,1,0,0,2,1,0.03,0.03,0.06,0.03,0.06,Matches,2003-2004
70,Jamal Campbell-Ryce,jm JAM,"FW,MF",Charlton Ath,20,1983,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
71,Iván Campo,es ESP,"DF,MF",Bolton,29,1974,38,37,"3,204",35.6,4,1,4,0,0,9,0,0.11,0.03,0.14,0.11,0.14,Matches,2003-2004
72,Peter Canero,sct SCO,MF,Leicester City,22,1981,7,2,241,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
73,Stephen Carr,ie IRL,DF,Tottenham,26,1976,32,32,"2,808",31.2,1,2,1,0,0,9,1,0.03,0.06,0.10,0.03,0.10,Matches,2003-2004
74,Jamie Carragher,eng ENG,"DF,MF",Liverpool,25,1978,22,22,"1,908",21.2,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,2003-2004
75,Roy Carroll,nir NIR,GK,Manchester Utd,25,1977,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
76,Lee Carsley,ie IRL,MF,Everton,29,1974,21,15,"1,406",15.6,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2003-2004
78,Scott Carson,eng ENG,GK,Leeds United,17,1985,3,2,182,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
79,Darren Carter,eng ENG,"DF,MF",Birmingham City,19,1983,5,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
80,Nick Chadwick,eng ENG,FW,Everton,20,1982,3,1,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
81,Cyril Chapuis,fr FRA,FW,Leeds United,24,1979,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
82,Simon Charlton,eng ENG,DF,Bolton,31,1971,30,28,"2,460",27.3,1,2,1,0,0,1,0,0.04,0.07,0.11,0.04,0.11,Matches,2003-2004
83,Bruno Cheyrou,fr FRA,MF,Liverpool,25,1978,12,9,700,7.8,2,0,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,2003-2004
84,Michael Chopra,eng ENG,FW,Newcastle Utd,19,1983,6,1,131,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
85,Malcolm Christie,eng ENG,FW,Middlesbrough,24,1979,10,7,664,7.4,1,1,1,0,1,1,0,0.14,0.14,0.27,0.14,0.27,Matches,2003-2004
86,Aliou Cissé,sn SEN,"DF,MF",Birmingham City,27,1976,15,5,535,5.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
87,Jamie Clapham,eng ENG,DF,Birmingham City,27,1975,25,22,"2,015",22.4,0,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,2003-2004
88,Lee Clark,eng ENG,MF,Fulham,30,1972,25,25,"2,180",24.2,2,3,2,0,0,2,0,0.08,0.12,0.21,0.08,0.21,Matches,2003-2004
89,Peter Clarke,eng ENG,DF,Everton,21,1982,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
90,Stephen Clemence,eng ENG,MF,Birmingham City,25,1978,35,32,"2,728",30.3,2,1,2,0,0,4,0,0.07,0.03,0.10,0.07,0.10,Matches,2003-2004
91,Gaël Clichy,fr FRA,DF,Arsenal,18,1985,12,7,657,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
92,Mark Clyde,nir NIR,DF,Wolves,20,1982,9,6,516,5.7,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,2003-2004
93,Andy Cole,eng ENG,FW,Blackburn,31,1971,34,27,"2,619",29.1,11,6,11,0,0,3,1,0.38,0.21,0.58,0.38,0.58,Matches,2003-2004
94,Ashley Cole,eng ENG,DF,Arsenal,22,1980,32,32,"2,825",31.4,0,3,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,Matches,2003-2004
95,Carlton Cole,eng ENG,FW,Charlton Ath,19,1983,21,8,971,10.8,4,0,4,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,2003-2004
96,Joe Cole,eng ENG,MF,Chelsea,21,1981,35,18,"1,648",18.3,1,5,1,0,0,3,0,0.05,0.27,0.33,0.05,0.33,Matches,2003-2004
97,Colin Cooper,eng ENG,DF,Middlesbrough,36,1967,19,17,"1,439",16.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
98,Kevin Cooper,eng ENG,MF,Wolves,28,1975,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
99,Carl Cort,gy GUY,FW,Wolves,25,1977,16,13,"1,155",12.8,5,2,5,0,0,0,0,0.39,0.16,0.55,0.39,0.55,Matches,2003-2004
100,Danny Coyne,wls WAL,GK,Leicester City,29,1973,4,1,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
101,Jody Craddock,eng ENG,"DF,MF",Wolves,28,1975,32,31,"2,792",31.0,2,1,2,0,0,2,0,0.06,0.03,0.10,0.06,0.10,Matches,2003-2004
102,Stephen Crainey,sct SCO,DF,Southampton,22,1981,5,5,440,4.9,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,2003-2004
104,Hernán Crespo,ar ARG,FW,Chelsea,28,1975,19,13,"1,146",12.7,10,0,10,0,0,1,0,0.79,0.00,0.79,0.79,0.79,Matches,2003-2004
105,Mark Crossley,wls WAL,GK,Fulham,34,1969,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
106,Peter Crouch,eng ENG,FW,Aston Villa,22,1981,16,6,583,6.5,4,3,4,0,0,2,0,0.62,0.46,1.08,0.62,1.08,Matches,2003-2004
107,Carlo Cudicini,it ITA,GK,Chelsea,29,1973,26,26,"2,340",26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
108,Kenny Cunningham,ie IRL,DF,Birmingham City,32,1971,36,36,"3,211",35.7,0,2,0,0,0,2,1,0.00,0.06,0.06,0.00,0.06,Matches,2003-2004
109,John Curtis,eng ENG,DF,Portsmouth,24,1978,21,19,"1,702",18.9,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,2003-2004
110,Pascal Cygan,fr FRA,DF,Arsenal,29,1974,18,10,987,11.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
111,Nikos Dabizas,gr GRE,DF,Leicester City,29,1973,18,18,"1,594",17.7,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
112,Stéphane Dalmat,fr FRA,MF,Tottenham,24,1979,22,12,"1,118",12.4,3,1,3,0,0,2,0,0.24,0.08,0.32,0.24,0.32,Matches,2003-2004
113,Neil Danns,gy GUY,MF,Blackburn,20,1982,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
114,Callum Davidson,sct SCO,DF,Leicester City,27,1976,13,8,817,9.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
115,Andrew Davies,eng ENG,DF,Middlesbrough,18,1984,10,8,721,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
116,Kevin Davies,eng ENG,FW,Bolton,26,1977,38,38,"3,307",36.7,9,9,9,0,0,9,0,0.24,0.24,0.49,0.24,0.49,Matches,2003-2004
117,Simon Davies,wls WAL,MF,Tottenham,23,1979,17,17,"1,472",16.4,2,1,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches,2003-2004
118,Sean Davis,eng ENG,MF,Fulham,23,1979,24,22,"1,971",21.9,5,2,5,0,0,5,0,0.23,0.09,0.32,0.23,0.32,Matches,2003-2004
119,Brian Deane,eng ENG,FW,Leicester City,35,1968,5,0,114,1.3,0,1,0,0,0,0,0,0.00,0.79,0.79,0.00,0.79,Matches,2003-2004
120,Jermain Defoe,eng ENG,FW,Tottenham,20,1982,15,14,"1,281",14.2,7,0,7,0,0,1,0,0.49,0.00,0.49,0.49,0.49,Matches,2003-2004
121,Mark Delaney,wls WAL,DF,Aston Villa,27,1976,25,23,"2,043",22.7,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches,2003-2004
122,Rory Delap,ie IRL,MF,Southampton,27,1976,27,26,"2,180",24.2,1,2,1,0,0,1,0,0.04,0.08,0.12,0.04,0.12,Matches,2003-2004
123,Agustín Delgado,ec ECU,FW,Southampton,28,1974,4,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
124,Edwin van der Sar,nl NED,GK,Fulham,32,1970,37,37,"3,240",36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
125,Marcel Desailly,fr FRA,"DF,MF",Chelsea,34,1968,15,15,"1,331",14.8,0,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,Matches,2003-2004
126,Paul Devlin,sct SCO,MF,Birmingham City,31,1972,2,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
127,Paolo Di Canio,it ITA,FW,Charlton Ath,35,1968,31,23,"2,017",22.4,4,12,1,3,4,1,0,0.18,0.54,0.71,0.04,0.58,Matches,2003-2004
128,Salif Diao,sn SEN,MF,Liverpool,26,1977,3,2,216,2.4,0,1,0,0,0,1,0,0.00,0.42,0.42,0.00,0.42,Matches,2003-2004
130,Paul Dickov,sct SCO,FW,Leicester City,30,1972,35,28,"2,522",28.0,11,3,9,2,3,8,0,0.39,0.11,0.50,0.32,0.43,Matches,2003-2004
131,Sylvain Distin,fr FRA,DF,Manchester City,25,1977,38,38,"3,420",38.0,2,0,2,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,2003-2004
132,Eric Djemba-Djemba,cm CMR,MF,Manchester Utd,22,1981,15,10,886,9.8,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,Matches,2003-2004
133,Martin Djetou,fr FRA,"DF,MF",Fulham,28,1974,26,19,"1,760",19.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
134,Youri Djorkaeff,fr FRA,"FW,MF",Bolton,35,1968,27,24,"2,057",22.9,9,3,8,1,1,1,0,0.39,0.13,0.53,0.35,0.48,Matches,2003-2004
135,Jason Dodd,eng ENG,DF,Southampton,32,1970,28,27,"2,376",26.4,1,3,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,Matches,2003-2004
136,Gary Doherty,ie IRL,"DF,FW",Tottenham,23,1980,17,16,"1,451",16.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,2003-2004
137,Didier Domi,fr FRA,DF,Leeds United,25,1978,12,9,811,9.0,0,1,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,Matches,2003-2004
138,Doriva,br BRA,MF,Middlesbrough,31,1972,21,19,"1,533",17.0,0,2,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matches,2003-2004
139,Jonathan Douglas,ie IRL,MF,Blackburn,21,1981,14,14,"1,131",12.6,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,2003-2004
140,Stewart Downing,eng ENG,"FW,MF",Middlesbrough,19,1984,19,7,751,8.3,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,2003-2004
141,Michael Duberry,eng ENG,DF,Leeds United,27,1975,19,19,"1,710",19.0,3,0,3,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches,2003-2004
142,Dion Dublin,eng ENG,"DF,FW",Aston Villa,34,1969,23,12,"1,168",13.0,3,0,3,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,2003-2004
143,Jerzy Dudek,pl POL,GK,Liverpool,30,1973,30,30,"2,687",29.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
144,Damien Duff,ie IRL,"FW,MF",Chelsea,24,1979,23,17,"1,464",16.3,5,9,5,0,0,0,0,0.31,0.55,0.86,0.31,0.86,Matches,2003-2004
145,Richard Duffy,wls WAL,DF,Portsmouth,17,1985,1,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
146,Christophe Dugarry,fr FRA,"FW,MF",Birmingham City,31,1972,14,12,992,11.0,1,1,1,0,0,4,1,0.09,0.09,0.18,0.09,0.18,Matches,2003-2004
147,David Dunn,eng ENG,MF,Birmingham City,23,1979,21,20,"1,790",19.9,2,1,1,1,2,2,0,0.10,0.05,0.15,0.05,0.10,Matches,2003-2004
148,Richard Dunne,ie IRL,DF,Manchester City,23,1979,29,28,"2,500",27.8,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,2003-2004
149,Kieron Dyer,eng ENG,MF,Newcastle Utd,24,1978,25,25,"2,160",24.0,1,3,1,0,0,1,0,0.04,0.12,0.17,0.04,0.17,Matches,2003-2004
150,Ugo Ehiogu,eng ENG,DF,Middlesbrough,30,1972,16,16,"1,395",15.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
151,Matt Elliott,sct SCO,DF,Leicester City,34,1968,7,3,376,4.2,0,1,0,0,0,0,1,0.00,0.24,0.24,0.00,0.24,Matches,2003-2004
152,Stephen Elliott,ie IRL,FW,Manchester City,19,1984,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
153,Brett Emerton,au AUS,"DF,MF",Blackburn,24,1979,37,31,"2,871",31.9,2,11,2,0,0,4,0,0.06,0.34,0.41,0.06,0.41,Matches,2003-2004
154,Peter Enckelman,fi FIN,GK,Blackburn,26,1977,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
156,Jason Euell,jm JAM,"FW,MF",Charlton Ath,26,1977,31,24,"2,218",24.6,10,2,7,3,3,5,1,0.41,0.08,0.49,0.28,0.37,Matches,2003-2004
157,Delroy Facey,gd GRN,FW,Bolton,23,1980,1,0,14,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
158,Amdy Faye,sn SEN,"DF,MF",Portsmouth,26,1977,27,27,"2,281",25.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
159,Les Ferdinand,eng ENG,FW,Leicester City,36,1966,29,20,"1,552",17.2,12,2,12,0,0,2,1,0.70,0.12,0.81,0.70,0.81,Matches,2003-2004
160,Rio Ferdinand,eng ENG,DF,Manchester Utd,24,1978,20,20,"1,760",19.6,0,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches,2003-2004
161,Barry Ferguson,sct SCO,MF,Blackburn,25,1978,15,14,"1,211",13.5,1,1,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,Matches,2003-2004
162,Duncan Ferguson,sct SCO,FW,Everton,31,1971,20,13,"1,174",13.0,5,2,4,1,1,5,1,0.38,0.15,0.54,0.31,0.46,Matches,2003-2004
163,Fabrice Fernandes,fr FRA,MF,Southampton,23,1979,27,21,"1,760",19.6,1,2,1,0,0,2,0,0.05,0.10,0.15,0.05,0.15,Matches,2003-2004
