,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
31,Oliver Baumann,de GER,GK,Hoffenheim,26,1990,34,34,"3,060",34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
32,Julian Baumgartlinger,at AUT,MF,Leverkusen,28,1988,22,19,"1,561",17.3,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,2016-2017
33,Riechedly Bazoer,nl NED,MF,Wolfsburg,19,1996,12,12,969,10.8,0,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,2016-2017
34,Stefan Bell,de GER,DF,Mainz 05,24,1991,31,30,"2,744",30.5,5,1,5,0,0,10,2,0.16,0.03,0.20,0.16,0.20,Matches,2016-2017
35,Karim Bellarabi,de GER,MF,Leverkusen,26,1990,16,14,"1,113",12.4,2,5,2,0,0,4,0,0.16,0.40,0.57,0.16,0.57,Matches,2016-2017
36,Änis Ben-Hatira,tn TUN,MF,Darmstadt 98,28,1988,11,8,586,6.5,1,0,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,2016-2017
37,Diego Benaglio,ch SUI,GK,Wolfsburg,32,1983,14,14,"1,260",14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
38,Lars Bender,de GER,"MF,DF",Leverkusen,27,1989,9,9,602,6.7,0,1,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,2016-2017
39,Sven Bender,de GER,DF,Dortmund,27,1989,6,3,272,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
40,László Bénes,sk SVK,MF,M'Gladbach,18,1997,8,3,288,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,2016-2017
41,Nabil Bentaleb,dz ALG,MF,Schalke 04,21,1994,32,28,"2,548",28.3,5,4,4,1,1,12,0,0.18,0.14,0.32,0.14,0.28,Matches,2016-2017
42,Bernardo,br BRA,DF,RB Leipzig,21,1995,22,21,"1,892",21.0,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2016-2017
43,Juan Bernat,es ESP,DF,Bayern Munich,23,1993,18,13,"1,238",13.8,2,2,2,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches,2016-2017
44,Max Besuschkow,de GER,MF,Eint Frankfurt,19,1997,3,1,87,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
45,Roman Bezjak,si SVN,MF,Darmstadt 98,27,1989,11,7,588,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
46,Ermin Bičakčić,ba BIH,"DF,MF",Hoffenheim,26,1990,18,11,"1,055",11.7,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,2016-2017
47,Leonardo Bittencourt,de GER,"MF,FW",Köln,22,1993,16,12,968,10.8,3,5,3,0,0,3,0,0.28,0.46,0.74,0.28,0.74,Matches,2016-2017
48,Pablo de Blasis,ar ARG,MF,Mainz 05,28,1988,31,17,"1,661",18.5,5,3,4,1,1,5,0,0.27,0.16,0.43,0.22,0.38,Matches,2016-2017
49,Danny Blum,de GER,MF,Eint Frankfurt,25,1991,14,3,460,5.1,1,1,1,0,0,0,0,0.20,0.20,0.39,0.20,0.39,Matches,2016-2017
50,Jérôme Boateng,de GER,DF,Bayern Munich,27,1988,13,10,827,9.2,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches,2016-2017
52,Raúl Bobadilla,py PAR,"FW,MF",Augsburg,29,1987,18,13,"1,044",11.6,4,1,4,0,0,1,0,0.34,0.09,0.43,0.34,0.43,Matches,2016-2017
53,Mounir Bouziane,fr FRA,"FW,MF",Mainz 05,25,1991,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
54,Terrence Boyd,us USA,FW,Darmstadt 98,25,1991,7,5,375,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,2016-2017
55,Julian Brandt,de GER,"MF,FW",Leverkusen,20,1996,32,25,"2,299",25.5,3,7,3,0,0,0,0,0.12,0.27,0.39,0.12,0.39,Matches,2016-2017
56,Romain Brégerie,fr FRA,DF,Ingolstadt 04,29,1986,17,17,"1,527",17.0,3,0,3,0,0,3,1,0.18,0.00,0.18,0.18,0.18,Matches,2016-2017
57,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,18,1998,4,0,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
58,John Brooks,us USA,DF,Hertha BSC,23,1993,24,24,"2,115",23.5,2,0,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,2016-2017
59,Daniel Brosinski,de GER,"DF,MF",Mainz 05,28,1988,29,27,"2,454",27.3,1,2,0,1,1,6,0,0.04,0.07,0.11,0.00,0.07,Matches,2016-2017
60,Jeffrey Bruma,nl NED,DF,Wolfsburg,24,1991,20,20,"1,717",19.1,1,0,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches,2016-2017
61,Massimo Bruno,be BEL,"FW,MF",RB Leipzig,22,1993,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
62,Onur Bulut,tr TUR,MF,Freiburg,22,1994,21,12,"1,002",11.1,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches,2016-2017
63,Niko Bungert,de GER,DF,Mainz 05,29,1986,10,9,755,8.4,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,2016-2017
64,Guido Burgstaller,at AUT,FW,Schalke 04,27,1989,18,17,"1,461",16.2,9,2,9,0,1,1,0,0.55,0.12,0.68,0.55,0.68,Matches,2016-2017
65,Oliver Burke,sct SCO,"FW,MF",RB Leipzig,19,1997,25,5,632,7.0,1,2,1,0,0,1,0,0.14,0.28,0.43,0.14,0.43,Matches,2016-2017
66,Roman Bürki,ch SUI,GK,Dortmund,25,1990,27,27,"2,430",27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
67,Dženis Burnić,de GER,DF,Dortmund,18,1998,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
68,Gaëtan Bussmann,fr FRA,DF,Mainz 05,25,1991,14,12,"1,049",11.7,0,2,0,0,0,1,1,0.00,0.17,0.17,0.00,0.17,Matches,2016-2017
69,Jakub Błaszczykowski,pl POL,"MF,DF",Wolfsburg,30,1985,28,20,"1,689",18.8,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,2016-2017
70,Júnior Caiçara,br BRA,DF,Schalke 04,27,1989,3,1,109,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
71,Caiuby,br BRA,MF,Augsburg,28,1988,5,2,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
72,Luca Caldirola,it ITA,DF,Werder Bremen,25,1991,5,5,412,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
73,Hakan Çalhanoğlu,tr TUR,"MF,FW",Leverkusen,22,1994,15,14,"1,215",13.5,6,5,5,1,2,1,0,0.44,0.37,0.81,0.37,0.74,Matches,2016-2017
74,Daniel Caligiuri,it ITA,"MF,FW",Schalke 04,28,1988,16,14,"1,104",12.3,2,3,2,0,0,0,0,0.16,0.24,0.41,0.16,0.41,Matches,2016-2017
75,Daniel Caligiuri,it ITA,MF,Wolfsburg,28,1988,16,13,"1,105",12.3,2,1,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches,2016-2017
76,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,31,1984,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
78,Koen Casteels,be BEL,GK,Wolfsburg,24,1992,20,20,"1,800",20.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
79,Gonzalo Castro,de GER,MF,Dortmund,29,1987,28,23,"1,921",21.3,3,4,3,0,0,5,0,0.14,0.19,0.33,0.14,0.33,Matches,2016-2017
80,Timothy Chandler,us USA,"MF,DF",Eint Frankfurt,26,1990,32,31,"2,817",31.3,0,3,0,0,0,6,1,0.00,0.10,0.10,0.00,0.10,Matches,2016-2017
81,Andreas Christensen,dk DEN,DF,M'Gladbach,20,1996,31,31,"2,781",30.9,2,0,2,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,2016-2017
82,Max Christiansen,de GER,MF,Ingolstadt 04,19,1996,11,4,443,4.9,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
83,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,29,1987,26,25,"2,136",23.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
84,Cléber,br BRA,DF,Hamburger SV,25,1990,5,5,325,3.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
85,Christian Clemens,de GER,MF,Mainz 05,24,1991,3,2,188,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
86,Christian Clemens,de GER,"MF,FW",Köln,24,1991,12,10,805,8.9,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,2016-2017
87,Almog Cohen,il ISR,MF,Ingolstadt 04,27,1988,31,29,"2,494",27.7,7,1,6,1,1,2,0,0.25,0.04,0.29,0.22,0.25,Matches,2016-2017
88,Coke,es ESP,"DF,MF",Schalke 04,29,1987,8,7,627,7.0,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,Matches,2016-2017
89,Antonio Čolak,hr CRO,FW,Darmstadt 98,22,1993,22,12,"1,276",14.2,4,1,3,1,2,1,2,0.28,0.07,0.35,0.21,0.28,Matches,2016-2017
90,Fabio Coltorti,ch SUI,GK,RB Leipzig,35,1980,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
91,Kingsley Coman,fr FRA,"MF,FW",Bayern Munich,20,1996,19,10,917,10.2,2,1,2,0,0,1,0,0.20,0.10,0.29,0.20,0.29,Matches,2016-2017
92,Marvin Compper,de GER,DF,RB Leipzig,31,1985,25,25,"2,098",23.3,2,0,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matches,2016-2017
93,Jhon Córdoba,co COL,FW,Mainz 05,23,1993,29,27,"2,345",26.1,5,3,5,0,0,8,1,0.19,0.12,0.31,0.19,0.31,Matches,2016-2017
94,Danny da Costa,de GER,DF,Leverkusen,23,1993,3,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
95,Douglas Costa,br BRA,"MF,FW",Bayern Munich,25,1990,23,14,"1,420",15.8,4,4,4,0,0,2,0,0.25,0.25,0.51,0.25,0.51,Matches,2016-2017
96,Mahmoud Dahoud,de GER,MF,M'Gladbach,20,1996,28,26,"2,274",25.3,2,6,2,0,0,3,0,0.08,0.24,0.32,0.08,0.32,Matches,2016-2017
97,Kevin Danso,at AUT,DF,Augsburg,17,1998,7,7,612,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
98,Vladimír Darida,cz CZE,MF,Hertha BSC,25,1990,25,21,"2,041",22.7,2,2,2,0,0,6,0,0.09,0.09,0.18,0.09,0.18,Matches,2016-2017
99,Thomas Delaney,dk DEN,MF,Werder Bremen,24,1991,13,11,916,10.2,4,1,4,0,0,3,0,0.39,0.10,0.49,0.39,0.49,Matches,2016-2017
100,Ousmane Dembélé,fr FRA,"MF,FW",Dortmund,19,1997,32,22,"2,036",22.6,6,11,6,0,0,7,0,0.27,0.49,0.75,0.27,0.75,Matches,2016-2017
101,Kerem Demirbay,de GER,MF,Hoffenheim,23,1993,28,27,"2,169",24.1,6,8,6,0,0,4,0,0.25,0.33,0.58,0.25,0.58,Matches,2016-2017
102,Diego Demme,de GER,MF,RB Leipzig,24,1991,32,32,"2,870",31.9,1,3,1,0,0,4,0,0.03,0.09,0.13,0.03,0.13,Matches,2016-2017
104,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,27,1989,12,3,323,3.6,0,2,0,0,0,2,0,0.00,0.56,0.56,0.00,0.56,Matches,2016-2017
105,Fallou Diagne,sn SEN,DF,Werder Bremen,26,1989,2,2,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
106,Daniel Didavi,de GER,MF,Wolfsburg,26,1990,18,11,986,11.0,4,2,4,0,0,0,0,0.37,0.18,0.55,0.37,0.55,Matches,2016-2017
107,Dennis Diekmeier,de GER,DF,Hamburger SV,26,1989,24,21,"1,780",19.8,0,1,0,0,0,6,2,0.00,0.05,0.05,0.00,0.05,Matches,2016-2017
108,Johan Djourou,ch SUI,DF,Hamburger SV,29,1987,14,12,"1,144",12.7,0,0,0,0,1,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
109,Giulio Donati,it ITA,DF,Mainz 05,26,1990,32,31,"2,802",31.1,0,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,Matches,2016-2017
110,Ji Dong-won,kr KOR,"FW,MF",Augsburg,25,1991,34,24,"2,297",25.5,3,2,3,0,0,4,0,0.12,0.08,0.20,0.12,0.20,Matches,2016-2017
111,Bas Dost,nl NED,FW,Wolfsburg,27,1989,1,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
112,Aleksandar Dragović,at AUT,DF,Leverkusen,25,1991,19,15,"1,259",14.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,2016-2017
113,Julian Draxler,de GER,"MF,FW",Wolfsburg,22,1993,13,12,"1,050",11.7,0,2,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,2016-2017
114,Josip Drmić,ch SUI,FW,M'Gladbach,23,1992,12,2,282,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
115,Jaroslav Drobný,cz CZE,GK,Werder Bremen,36,1979,10,10,849,9.4,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
116,Ondrej Duda,sk SVK,"FW,MF",Hertha BSC,21,1994,3,0,70,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
117,Erik Durm,de GER,"MF,DF",Dortmund,24,1992,13,10,976,10.8,0,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,2016-2017
118,Maximilian Eggestein,de GER,MF,Werder Bremen,19,1996,15,8,891,9.9,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,2016-2017
119,Albin Ekdal,se SWE,"MF,DF",Hamburger SV,27,1989,21,13,"1,247",13.9,1,1,1,0,0,3,2,0.07,0.07,0.14,0.07,0.14,Matches,2016-2017
120,Nico Elvedi,ch SUI,DF,M'Gladbach,19,1996,25,23,"2,106",23.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
121,Breel Embolo,ch SUI,"FW,MF",Schalke 04,19,1997,7,4,341,3.8,2,0,2,0,0,0,0,0.53,0.00,0.53,0.53,0.53,Matches,2016-2017
122,Michael Esser,de GER,GK,Darmstadt 98,28,1987,28,28,"2,484",27.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
123,Alexander Esswein,de GER,MF,Hertha BSC,26,1990,29,15,"1,322",14.7,2,2,2,0,0,4,0,0.14,0.14,0.27,0.14,0.27,Matches,2016-2017
124,Marco Fabián,mx MEX,"MF,FW",Eint Frankfurt,27,1989,24,23,"2,054",22.8,7,4,6,1,2,10,0,0.31,0.18,0.48,0.26,0.44,Matches,2016-2017
125,Ralf Fährmann,de GER,GK,Schalke 04,27,1988,34,34,"3,060",34.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
126,Artem Fedetskyi,ua UKR,DF,Darmstadt 98,31,1985,16,13,"1,110",12.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
127,Markus Feulner,de GER,MF,Augsburg,34,1982,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
128,Alfreð Finnbogason,is ISL,FW,Augsburg,27,1989,13,13,"1,128",12.5,3,1,3,0,0,1,1,0.24,0.08,0.32,0.24,0.32,Matches,2016-2017
130,Jonas Föhrenbach,de GER,DF,Freiburg,20,1996,3,1,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
131,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,24,1991,30,27,"2,338",26.0,8,18,7,1,2,1,1,0.31,0.69,1.00,0.27,0.96,Matches,2016-2017
132,Raphael Framberger,de GER,"MF,DF",Augsburg,20,1995,3,2,142,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
133,Mike Frantz,de GER,MF,Freiburg,29,1986,30,29,"2,495",27.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,2016-2017
134,Fabian Frei,ch SUI,MF,Mainz 05,27,1989,24,19,"1,666",18.5,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2016-2017
135,Clemens Fritz,de GER,MF,Werder Bremen,35,1980,18,17,"1,291",14.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
136,Lukas Fröde,de GER,MF,Werder Bremen,21,1995,3,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
137,Mijat Gaćinović,rs SRB,"MF,FW",Eint Frankfurt,21,1995,28,26,"2,233",24.8,2,0,2,0,0,9,0,0.08,0.00,0.08,0.08,0.08,Matches,2016-2017
138,Santiago García,ar ARG,"DF,MF",Werder Bremen,28,1988,19,16,"1,444",16.0,1,2,1,0,0,5,0,0.06,0.12,0.19,0.06,0.19,Matches,2016-2017
139,Ulisses Garcia,ch SUI,"DF,MF",Werder Bremen,20,1996,7,3,353,3.9,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,2016-2017
140,Jean-Philippe Gbamin,ci CIV,MF,Mainz 05,20,1995,25,21,"1,823",20.3,0,0,0,0,0,4,5,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
141,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,29,1986,30,26,"2,342",26.0,5,2,5,0,0,4,0,0.19,0.08,0.27,0.19,0.27,Matches,2016-2017
142,Johannes Geis,de GER,MF,Schalke 04,22,1993,18,17,"1,324",14.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
143,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,22,1994,27,25,"2,214",24.6,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,Matches,2016-2017
144,Matthias Ginter,de GER,DF,Dortmund,22,1994,29,26,"2,476",27.5,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,2016-2017
145,Serge Gnabry,de GER,"MF,FW",Werder Bremen,21,1995,27,23,"1,963",21.8,11,1,10,1,1,1,0,0.50,0.05,0.55,0.46,0.50,Matches,2016-2017
146,Mario Gómez,de GER,FW,Wolfsburg,31,1985,33,32,"2,850",31.7,16,1,14,2,2,4,0,0.51,0.03,0.54,0.44,0.47,Matches,2016-2017
147,Jérôme Gondorf,de GER,MF,Darmstadt 98,28,1988,29,29,"2,546",28.3,3,4,2,1,1,7,0,0.11,0.14,0.25,0.07,0.21,Matches,2016-2017
148,Leon Goretzka,de GER,MF,Schalke 04,21,1995,30,30,"2,563",28.5,5,3,5,0,0,2,0,0.18,0.11,0.28,0.18,0.28,Matches,2016-2017
149,Benjamin Gorka,de GER,DF,Darmstadt 98,32,1984,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
150,Ashton Götz,de GER,DF,Hamburger SV,23,1993,1,1,65,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
151,Mario Götze,de GER,MF,Dortmund,24,1992,11,9,760,8.4,1,2,1,0,0,1,0,0.12,0.24,0.36,0.12,0.36,Matches,2016-2017
152,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,25,1991,18,18,"1,548",17.2,2,1,2,0,0,4,0,0.12,0.06,0.17,0.12,0.17,Matches,2016-2017
153,Michael Gregoritsch,at AUT,"MF,FW",Hamburger SV,22,1994,30,14,"1,305",14.5,5,1,5,0,0,4,0,0.34,0.07,0.41,0.34,0.41,Matches,2016-2017
154,Vincenzo Grifo,it ITA,MF,Freiburg,23,1993,30,27,"2,492",27.7,6,7,5,1,1,1,0,0.22,0.25,0.47,0.18,0.43,Matches,2016-2017
156,Florian Grillitsch,at AUT,MF,Werder Bremen,20,1995,23,21,"1,712",19.0,2,0,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,2016-2017
157,Pascal Groß,de GER,MF,Ingolstadt 04,25,1991,33,31,"2,720",30.2,5,3,2,3,3,5,0,0.17,0.10,0.26,0.07,0.17,Matches,2016-2017
158,Karim Guédé,sk SVK,FW,Freiburg,31,1985,5,3,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
159,Raphaël Guerreiro,pt POR,MF,Dortmund,22,1993,24,17,"1,481",16.5,6,4,6,0,0,0,0,0.36,0.24,0.61,0.36,0.61,Matches,2016-2017
160,Josuha Guilavogui,fr FRA,MF,Wolfsburg,25,1990,19,17,"1,541",17.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2016-2017
